Label,Sentence
0,자라야 돼서 식단 아예 안 하고
0,근데 너도 괜찮다 그러고
0, 박 일 정도는 
0,일단 돈이잖아 
0,어 나는
0,그 그럼 만약에 학교에서 아이패드로 수업을 들어 
0,그 정도가 근데 그렇 그렇게 길 긴 거리가 아니야 그 정도가 
0,잘 안 봐
0,사실 누군지 이름 들으면 모름 근데 막 자랑을 해 
0,내 자녀들도
0,이게 군에서 만난 사람들 또 연락하는 사람도 있잖아 
0,까지 밖에 안 되나 봐
0,아 맞아 글보다는 영상으로 함께 하는 게 더 습득이 쉽기는 할 것 같아 
0,일단 나는 형이 나랑 같이 게임을 좀 많이 해 줬으면 좋겠어 
0,어떻게 해서든 그런 거를 자제하지 않을까 
0,꿈 같은 얘기도 많이 하고 뭔가 상상력이 되게 풍부하다는 생각을 많이 받았거든
0,아니야 아버님 어머님도 아가씨랑은 잘 얘기할걸 
0,근력을 먼저 하고
0,앱 같은 거는 그거
0,우리 엄마는
0,아니 진짜로
0,악의 근데 악의적인 사람들이
0,네 저도 요즘 밀키트라
0,예를 들어서 그 시간대에
0,일단 물론
0,뭐 접지 않는 이상 어떻게 보면 영구적으로 계속 가는 거잖아 
0,난 일단 나대는 사람들
0,물론 편리함도 좋지만
0,근데 그것도 코로나 때문에
0,두면 부작용이 있을 것들이 눈에 보이는데
0,다들 그 야채 종류 많이 먹어 가지고 명절이나 이럴 때
0, 프로 프로 한다 그래도
0,이렇게 잠깐 일을 할 수 있고
0,그래서 이번에도
0,허 너무 비싼 거 아냐 
0,근데 이번에 너무 아니었어 
0,요즘에 뭐 김치 코인이라고도 많이 해 
0,약간 무슨 음
0,하나 주잖아
0,물어보기도 하고
0,거리두기 시행하기 전에는 영화도 같이 많이 보고 그랬었는데
0,그런 인권에 관련된 부분들이
0,스트레스 받고 그래서 오히려 년 안에
0,나도 그렇게 큰 의미가 없다고 봐 
0,나이키 아디다스 그리고 풀스나 시계도 있어 
0,곳이 더 많으니까
0,또 아무 음식이나 못 먹고
0,별로 사람이 너무 많으니까 뭐 그것이
0,안 좋다는 느낌이 들어서
0,어제 갈라 토크쇼 보니까 노제랑 또 리헤이도 걔한테 왁킹을 배웠었고
0,집에서 가볍게 그
0,이제 생업으로 이어
0,어 뭔지 알아 뭔지 알 것 같은 게
0,안락사를 그냥 하라고 하지 않을까 
0,주변에 강아지를 키우는
0,본인의 의지니까 오케이 
0,내가 그때 잠 들어 가지고
0,그런 건 충분히
0,그리고 또 회사가 성장하고 또 사람을 더 뽑고 이렇게 돼야 되는데
0,그냥 하는 말이지 
0,케이스가 너무 비싼 거야 애플 공홈에서 사려니까
0,추천한 술집이 있었거든 
0,그냥 뭐 배고프진 않다 
0,그러면 이젠 앞으로 나 집에서나 부르지 마 
0,그거를 그냥 하루 종일 돌
0,그건 눈물이 나네 
0,마음이 변하지가 않아 
0,옷도 엄청 고민했대 얘네 끼리는 되게
0,그러니까 이게 갈 순 있어 
0,그리고 걷는 사람들 많더라고
0,아 여성 간호 
0,주식 공부 많이 필요해 남들 한다고 나도 해야지
0,농구는 쇼맨십 이예요 
0,아니면 뭐
0,그 사람의 이미 매장이지 
0,쓰레기였지 눈이랑 다를 게 없었지 
0,또 그리고
0,나는 막 이러잖아 근데 
0,이미 불법으로 진행되고 있는 안락사를 막을 수 있지 않을까 
0,어쨌든 시도를 해보고 겨울
0,미노이 그 이름이 마음에 안 들어 이름을 왜 그렇게 짓는 지 모르겠네 
0,엄청 높게 쌓아올린 고긴데
0,남한테 떨어진 남의 나라한테 떨어지지 않고 그거로 또 올라선 나라기 땜에 그걸 또 잘 유지하면서
0,더 사회가 발전할 거라고 생각해 
0,맞아 내가 그래서 분이 걸린다는 거야
0,누구냐 이문세 콘서트 한 번 갔었어 
0,안전해지지 않을까라는 생각이 드네
0,근데 거기서는 거기서도 만 오천 원 들었던 거 같아
0,노동을 뭐 직업이 좀 없어지는 것보다는 오히려 그에 반대로
0,그 반지의 제왕 편은 재밌었는데 저는
0,만약에 이 기계를 어떻게 사용한다든지 아니면은 뭐 문제점이 생겼어 
0,다른 나라들 모두
0,또 요즘에 또 그
0,아무래도 가만히 놔두는 것 보다는
0,이거는 고민을 덜어주는 게 아니라 선택지가 없는 거지 
0,휴대폰으로 봐
0,어어 그게 있었구나 다시 들어 보면은 참 진짜
0,할아버지가 있다고 하셨는데
0,그런 건 서면 나가면
0,일단 나는 정말 화목한 가정이 로망이야 
0,지리산이라는 산이 있어
0,그런 체제였으면 참 좋겠어 그러니까 애들이
0,어 너무 좋았었어 되게 저렴 하더라고
0,써 서 잘 잘 이제
0,그만두고라도 이 현상 유지하기 위해서
0,사실 나는 운동화만 주야장천 신고 있어서
0,그렇게까지 다들
0,딱딱 끊어 내고
0,지금 밖에도 미세먼지가
0,그 밑에 다른 애들이 조금 낮았던 애들인데
