Label,Sentence
0,지금 내가 하는 일이 전문성이 없다 보니까
0,결국에는 그 왕티즈는 큰 말티즈잖아 그런 거 말고 작은 말티즈
0,롱 패딩 하나 살까 생각 중이야 
0,굉장히 좋은 활약을 펼쳐 펼쳐서 해외 리그에서
0,뭐지 가까운 수원역 광장을 그냥 다 그냥
0,뭔가 지하철은 이제
0,어느 정도 안정화가 되고 해결이 된다면
0,아 진짜 
0,안 변하는 게 참 신기해 
0,근데 이제
0,지금 그 애들 학교에서 애들 가르치고 이런 것도
0,근데 그거를 못 하는 거야 
0,아 이거를 얼마
0,핸드폰을 잘 못만지니까 
0,어디랑 했는데 
0,난 약간 이게 법적으로 의무화가 돼 버리면
0,아 그럼 너 등산도 자주 해 
0,정준하도 되게 재밌게 나오거든 
0,약간 너 약간 사이코패스 감성이 있는 거 아니야 
0,그래 나 보고
0,위플래쉬 해줬어
0,더 많은 정보를
0,좀 트와이스 아니면은 방탄소년단
0,시청자 입장에서 보면 어 그런 과도한 피피엘이 좀 흐름을 끊는다거나 그런 게 좀 있거든
0,많이 싸운 것도 기억나지 
0,그래서 그냥
0,아 진짜 이건 와 한
0,그래서 렌트에 대해
0,반대를 하는 이유가
0,조금 심한 편이여 가지고
0,그냥 한번 이야기를 좀 해보자 라는 걸 시작으로 서로 이야기를 하면서
0,금을 사서 좀 넣어 놨거든
0,일단 백예린이 어렸을 때 불렀
0,냉동 식품이나 아니면 일반 채소 야채류 같은 인제 경우도
0,혹시 모르니까 휴가 갈 때 뭐
0,근데 뭐
0,되게 괜찮다는 생각이 들더라고 
0,그게 대학교를 다니니까 딱히 그렇게 막 많진 않더라고 
0,이제 국내에도 솔직히 좀 어렵잖아 
0,김연아 선수 진짜 대단하다고 생각하는 게
0,현실적으로 근데 난 또 나이가 더 들어가니까
0,그 내가 아까 그 네가 말한 거 생각을 해봤거든 
0,지방의 여러 가지 기회가 더 많습니다 
0,결혼을 왜 하고 싶어 
0,하겠다는 건 아니고
0,음 말할 어
0,좀 나이가 드신 분이나
0,라고 하는 거면 그게
0,다니고 했는데 
0,어 안 그래도 내가 최근에
0,인제 최근에야
0,응 맞아 
0,너무 높은 거 같더라고 
0,안 좋아 가지고
0,왜냐하면 일단
0,연예인들이 악플러들을 상대로 고소를 하는 경우가
0,여름에 가도
0,아 꿔바로우
0,되게 우리 남자 여자는 좋아하는 브랜드도 다르고
0,투자할 게 세상에는 많다고는 하지만 알고 있는 이제
0,여기 길 건너편에
0,에 만약에 장애를 가지고 태어났다면 나 또한 거기에 동조를 해서
0,애가 그냥 간단하게 테스트를 몇 개 한 후에
0,스캔들도 한 번 터지면 이제
0,내가 그때 잠 들어 가지고
0,신기하고 재밌었던 것 같아 
0,걔도 피아노를 치는 애였거든 
0,돈가스나 우동이나 양이 되게 많았어서
0,쓰지 않는 모습을 보여 주세요라는 말이 있었거든 
0,또 그것도 그렇고
0,그래서 나중에 좀 기회가 되면 한 번 가 보고 싶어 
0,그걸 찍기 위해서 하는 노력들 그런 것들에 대해서
