Label,Sentence
0,엄마 아빠는 제대로 알지는 못
0,헐 그때 돈이 없었다니 
0,어 항상 아들이
0,그리고 또 회사가 성장하고 또 사람을 더 뽑고 이렇게 돼야 되는데
0,근데 그 이제 큰 아이 같은 경우 우리집 큰 아이 같은 경우는
0,더 더더욱 알게 되고 하는데 말 그대로 이거마저 없다라고 하면은
0,그때는 주식 시장도 좋았고
0,그거 누가 만든 거야 
0,그런 인제 불상사 뭐라 그랬지 그런 건강적인
0,어차피 년 뒤에 바꿀 거잖아 또 
0,쉽지 않을까 라는 생각이 들거든 
0,크로아티안가 거기 제일 많이 있었는데
0,병원 같은 곳이나
0,뒷받침해 주는 선수들 때문이라고 생각했는데 넌 어때 
0,그때 가서 보여줘야지 
0,응 그렇지 오산역도 인파가 어마어마해
0,과거로 돌아가서 할 수 있는 기회가 있다면
0,그럼 만약에 그런 영상들을 뭐 병원에서 뭐
0,내가 봤을 때는
0,그게 설사 아파서든 사고든
0,기회가 되면은
0,그리고 케이티엑스도 그렇게 빠르진 않은 것 같은 것이 나 작년에 출장 때문에
0,아홉 시에 집 가거나
0,주변 사람 하는 거에 따라서
0, 인실로 된
0,어 그래
0,내 생각이야 
0,지금은 딱 그냥 기리보이
0,맞아요 요즘 엠지 세대들은 퇴근할 때
0,거의 그래서
0,어디 이상한 데부터
0,만약에 지금
0,일반 그냥 핸드폰을 사용하는
0,그래서 그런 성격의 남잘 만나면은 더 싸우는 거 같아 
0,정확하게 보일 수 있는 그런 시시 티브이만 설치하는 게 나는
0,자 편하고 좋기는 좋네 
0,일상을 못 보내다가
0,이제 차이가 어느 정도라고 생각을 해 
0,뭐 좀 장애인 시설이라든가
0,약간 또 프리미어리그 영국 축구가 더 재밌기는 하지 
0,그런데 요즘은 진학을 하는 게 좋을 것 같다는 생각을 하고 있어 
0,엑소 모를 걸 
0,하면은 같이 옷 입어 보고
0,많이 쌓였는데 이렇게 생각을 했는데 시내 한번 가면은 막
0,아 이놈의 자식이 그냥
0,약간 사람을 대체하는 일을 로
0,그런 시간이 빨리 왔으면 좋겠어 
0,사실 사람들이
0,아버지한테 좀 안 쪽 안 좋게 찍혔는데
0,공공기관이 됐든 사회 각
0,그래서 놀랐던 기억이 있어 
0,그렇게 가볍게 접근할 게 아니더라고 
0,그때 되면 아들도 나이가 좀 있으니까
0,뭐라고 해야 될까 
0,그렇지 약간
0,부산항은 가깝잖아 일단
0,전문적이지도 않고 하기 때문에
0,그러면 그 사람들이
0,근데 그거를 사과했어 근데 용서해 줬지만
0,아 그러면 그거는
0,여하튼 그거 말고는 그냥 다른 음식 했을 때는 우리 갔을 때는 납작 복숭아 이런 건 없잖아 
0,자갈치 시장 말하는 거지
0,난 꺼내고 싶지 않은 기억이야 
0,참 모든 건 다 이년 인연이 있는 거 같아 
0,학교 폭력이라는 게 되게
0,효력이 발생할 수 있도록 고렇게
0,아니면 그런데 가면 막
0,엄마가 만약에 친구랑
0,그냥 저한테 비행기는 말 그대로
0,대소사도 더 잘 챙겨야 될 거 같고
0,경제든 정치든 세계
0,물론 내 친구들은 활동적인 걸 별로 안 좋아
0,그것을 기회로
0,라는 생각을 했죠 
0,이제 뭔가 좀 언택트 시대가 되면서
0, 는 어떻게 생각을 해 
0,이런 거 정말 줘야 될 것 같아요 우리 국민을 살렸다고 저는 생각을 하거든요 
0,사장이 처음 막 오픈을 하는 시점이었어요 
0,눈이랑 렌즈가 붙는 느낌
0,기존 뭐 기성세대라고 표현을 했지만
0,언니는 거의 아무것도 안 하고
0,저는 패러글라이딩이랑
0,되게 왁자지껄하고 즐거운 분위기로 망자를 보내 준다는
0,필연 필연적인 범죄 중대 범죄를 우리는
0,실제적으로 우리가 만들어 내는 원전 에너지 효율을
0,화장실을 가고 싶어
0,우리나라에서 병원에서 현실로 일어나는 일일 수도 있
0,믿고 맡긴다고 그러는데
0,만 계속 나와 
0,진학하는 선배들도 있었고
0,또 단체 그거를 즐기는 또 사람은 아니잖아 
0,사람인데 누군가에게는
0,한강에서 그 의대생이 죽은 사건이 있었잖아 
0,그게 그렇게 큰
0,어 되도록 안 하면은 좋지만 아예 안 할 수는 없는 거니깐
0,더 약간
0,응 장비 관리도 되게 잘 돼 있고
0,지금 생각하면 너무 가슴 아파 그러니까 너는
0,별도로 두자 그럼
0,그래서 특히 반도체로도 되게 사람들 많이 가고
0,내가 얼마 전에
0,이 스트레스 풀고 그러는데는 노래방 가 가지고 
0,스트레스 너무 많이 받잖아 근데 그런 걸로 조금 우리의
0,저기 요트 같은 거는 했는가 몰라도
0,아이들을 뭔가 즐겁게 하고
0,네 등산을
0,이제 선생님들께도 얘기를 했지 
0,이런 거 해서 아침에
0,네가 지금 그 얘기 하니까 생각난 게 있는데
0,뭐 이런 경우도 있어 가지고
0,예전에는 그런 경우가 많았는데
0,막 자기는 정시로 가는데
0,막 만 원 이렇게 됐잖아 
0,친구 언니랑 내가 친하지 않으니까
0,예를 들어서 진돗개 같은 경우는
0,그만큼 자기가 할 수 있는 그 어떤 정신적인 이런 체계를 무너뜨린다는 얘기지 
0,이제 막 밤에 에어컨 안 틀기 막
0,형 같은 경우에는 인제 뭐 그래서
0,그러면은 비 와 가지고 때 때가 이렇게 흘려 내렸던 데 
0,그러니까 그런 거에 대한 뭔가 조금 선택의 폭
0,나는 걔네 비트 자체가
0,아니 맛있어 
0,봄에 또 새 거 나오면
0,음 근데 네가 지금까지 살아오면서 정말 많은 사람들을 만났을 것 같은데
0,있을 거야 
0,그런 애들이 진짜 귀여운 거 같아
0,아니면 길게는 년 뒤에
0,너 같은 경우는 내 가족 얘기는 잘 모르잖아 
0,비슷하게 광명이랑
0,열정이 좀 과하다 보니까
0,그런 어떤 공식적인 자리에서
0,그걸 보고서 우리가 많이 보고
0,알려 주면
0,음 난 너희가
0,이번에 점 마일리지 얻는 그거는 뭐였지 
0,그래도 바다를 더 좋아하는 편이라서 그런데
0,그래서 뭔가 발전이
0,따로 준비를 하려고 했는데
0,뭐 그런 한옥 
0,응 일단 진짜 사람 엄청 많아서 깜짝 놀랐고 그냥 갑자기 학교가 봄이 됐는데
0,그냥 우리 그러면 한강을
0,했어요 에 
0,어 맞아 요즘 사람을 만날 기회는 뭐
0,난 약간 깔끔한 걸
0,하지만 나는 그렇게 생각하지 않아 왜냐하면
0,어 근데 저번에 갈 때는 진짜 갈 때 가득 찼어 
0,아 기담제거제 
0,팝 음악을 거의 외워서
0,하는 좀 편안한 사이
0,근데 여기 가슴 속에다 넣어 갖고 다니다가
0,어디다 놓을 데도 없는데
0,많이 개선이 되고
0,그러면 너는 안정적이게 그 회사를 다닐 거야 아니면은
0,차라리 웃기지 않고
0,나는 그거는 아니라고 생각하거든 
0,굳이 뭐 집에서 그 기회를
0,아님 뭐 책을 읽으면 바로 막 울렁거림이 심해져 가지고
0,언니라서 더 조금
0,나는 그냥 개인의 이득이 더 초점인 거 같아 
0,너무 자극적인 맛
0,그래 가지고 잘 산책을 안 시킨대 
0,그런데 그거 한 번 다시 들어 봐야겠네
0,전기 스파크가 일어나는 걸로 알고 있는데
0,근데 악어는
0,어 대안교육을 대안학교를 가는 선택하는 부모들도 많거든요 
0,나는 케이팝도 많이 듣긴 하는데
0,똑같은 시간에 갈 수 있어 
0,우린 결혼해 이렇게 나오잖아 그 다음에
0,산거라 가지고 거의
0,퇴근시간 이럴 때 
0,좀 어렵더라고 
0,조금 보다 생명
0,그 우리 딸도 보니까 걔도
0,미들 스플릿이라고
0,돈이 크게 뭐 안 든다고 하지만 요새는
0,진짜 거의 없는데 그 핏도 솔직히 거기 쇼핑몰 후기 보니까
0,과학은 어디 학원 다닌대 
0,어 강아지랑
0,중간중간만 봤어 
0,훈련을 좀 많이를 하고 이제
0,음 맞아 바다가 그런
0,쉴 거야 여태 일을 했기 때문에 나는 조금 쉼이 필요해 
0,요즘에 잘 케어해 줘서
0,그렇게 하는 걸로 알고 있거든 
0,이번에 원필이가
0,뭐 가고자 한다면 다 들어갈 수 있는 걸로 아는데
0,사생활 침해
0,난 여행 할머니가 할
0,그렇지 나도 이건 정확한 자료는 아닌데 키로로 달렸을 때 인명 사고가 키로 달렸을 때 인명 사고의 사망 그 치사율이
0,가성비로 괜찮았지 
0,핸드폰에 카드가 두 개 들어가는 게 좋아 난 두 개를 쓰거든 왜 부산에만 또 할
0,그러면 아이에프씨몰이랑 더 현대랑 가까워 
0,우리 동네에 막
0,이 휴가는 보통
0,주식으로 다 투자해서 한 거잖아 
0,좀 힘들 것 같은데 그렇게 생각 안 하나 
