Label,Sentence
0,요즘 아이돌 라이브 영상이 간간히 유튜브에서 보이는데
0,결혼식에 대한 것도 너무 그 성대해 
0,나 그거 나온 날 봤어 
0,이걸 다시
0,좀 더 노력해서 꾸준히
0,같이 걔네들 예배
0,우리 가족은
0,아니 그 사람도 이제 회사 생활을 하면서
0,친구들 보고 집에 놀러 오라고 얘기해볼게 
0,나는 만약에
0,그렇게 돼서 이 가족들도 처음엔 모두 반대를 했지만 지금은 찬성을 해서
0,사람이 지금 나 한 명밖에 없어 가지고
0,어떻게 해야 될지를 모르겠는데 
0,하면서 지내고 있어요 
0,내가 있든 없든 똑같았으면 좋겠어 
0,그리고 가능성이 있다면 충분히 도전을 해 볼 만하다고 생각을 합니다 
0,결제 해가지고 하는 거는 요즘 뭐 청소년 차
0,내가 지금 말로 너에게 고통을 주고 있니 
0,까 회사 회사 사람들 뭐 이런 사람들 말고
0,그 내 친구들 결혼한 친구들 많잖아 특히 대학교 친구들
0,차를 안 갖고 나가게 되더라고 
0,지금 한 년 됐는데
0,근데 다른 애들이 되게 싫어 하더라고 
0,아 은 나는 팔토시라는
0,어 엄마랑 그 얘기를 충분히 했었어 나는
0,괜찮다 생각해요 저도
0,그렇게 일찍 왔을 때 우리가 맨날 떠들기만 하는데
0,망둥어가 참 쉽게 잡혔던 거 같아 이번에 망둥어 잡으려 가려고 말을 했었는데
0,배차 간격 짧고 막 어디 쪼끄만
0,최근에 제가 주식으로
0,나는 이런 긍정적인 면이 더 크다고 생각을 하거든 
0,막상 오니깐
0,세 번째 경우처럼
0,확실히 가짜 뉴스는
0,엄마 같은 경우에는 중국 여행 처음 갔을 때는 패키지로 가서
0,그러면 그 지역에 발생한 쓰레기 뭐 가 있겠지 
0,그 제가 그 보니까
0,아직 나를 굉장히 어리게 보셔서 그런 건지
0,네가 다니고 있는 학교에서 배우는 거랑
0,거 봐 
0,솔직히 울산에 뭐 그다지 갈 데가 없으니까 맨날 가는 데만 가고 버스 빨리
0,그럴 능력도 없기 때문에
0,뭔가 많이 먹어야겠다
0,호흡만 하고 있는 시신이라고 보면
0,생활하기가 어렵다는 거야 
0,초보자들은 일단
0,직접 질문 하더라고 
0,내가 학점씩 더 들으면은 성적 관리가 힘들어지잖아 그래서 오히려 최상위권 애들은 잘 안 해 
0,국어가 은근히 어렵잖아 
0,응 그렇구나 근데 그런 것들이 우리 집 옆에 세워지게 되면
0,그런 거만 봐도
0,그래서 그런지 패딩이 활동하기 편해서 패딩을 더 선호하는 거 같아 
0,너랑 나랑 같이 일할 수도 있잖아 
0,일단 한의원 가서 체질 표를 받아서 그대로 한번 지켜보도록 노력은 해 볼게요 
0,깊은 맛도 다르고 식감도 완전 다르고 진짜 맛있어 
0,그나마 비슷한
0,그래도 제가 기종 같은 거는 잘 모르거든요
0,취직을 잘 못 하고 있잖아 일자리가 많이 없고 그래서 
0,어 대 대는 인제 일하느라고
0,좀 문과 남자인 경우에는
0,연령자들을 위해 복지 같은 걸 또 따로
0,네가 다시 가져갈래 
0, 세까지만 요양보호사를 할 수 있는 거 아니야 
0,근데 나에 그에 낙 낙인데 어떡해 오빠가 막 책에 집착하고 오빠 솔직히 혼자
0,좀 말하고 싶은 거 있으면은 말을 해 보자
0,일본 여행 많이 가고
0,하지만 그게 너무 오래되고 많은 사람들이 이용하다 보면
0,아휴 근데 홍천은 강을 간다는 이유니까
0,된다 하고
0,막 비행기로 네 이름 써주고 이런
0,저는 그래서 무조건 보상해 줘야 된다 생각합니다 
0,인공파라 해야 되나 이제 상황에 맞는 것에 대해
0,아까 말했듯이 어 가까운 경기도 지역으로
0,그 근거를 데이터로 표현을 해야 설득력이 있다
0,이제 엔터에서의 경력을 좀 인정해 줄 만한 좀 유니크한
0,더군다나 비행기가 더 조금 걸리지 않아 
0,그니까 그게 그 필름을 따로 원래 사야 돼 아니면은 원래는
0,오늘 나온 김에 그냥 가서 쇼핑 하려고 
0,다 맏며느리다 보니까 못 모이잖아 
0,그러면 살 빼야 되는 거지
0,기분이 안 좋을 수 있을 것 같아
0,평상시에서도 우리는
0,나도 이제 비행기를 타려고 했는데
0,적당해 옷이 그 튀김 옷이
0,연애의 참견이 넷플릭스에 있어서
0,그렇지 년 됐지 
0,샵이나 플랫을
0,그래서 내가 봤을 때 원신흥동으로
0,사실 아파트가 좋긴 한데 여건이 안 되면은 빌라 이런 데서도 살고 싶은데 인 어떻게 생각해 
0,욕심은 별로 없어서
0,저런 자기가 좋아하는 일을 하면서 행복하게 사는구나 
0,거기 어딘지 알려 줘라 
0,여동생 남동생 이렇게 다섯 명이야 
0,을 하고
0,이런 부분은 딱
0,그거를 하나하나 만들어 가는 너희들이 독립적인 주체가 되어서
0,마카로니 너 진짜 좋아해 나 마카로니 느끼해서 못 먹겠던데
0,보름달을 스트로베리 문이라고 한대 
0,그러면 언니 같으면 건강이나 뭐 이런 거를 생각해서
0,아 나도 박정현 노래
0,엄마 참거든 근데 네가 더 안 참거든 
0,먹는 데 위주로
0,팝송 중에
0,난 경제정책이 있으면 좀 더
0,아 그렇게 해 놓은 거야 
0,정말 소중한 존재라고 그 때마다
0,그 당근마켓에서 텔레비전 지금 새로 구입하려고
0,그 나는 그게 자꾸 이 안정성에 대해서 얘기를 하는데
0,막 우시니까 
0,독일 같은 경우나 이제 땅덩이가 큰 나라들은
0,지금도 실질적으로
0,그런 부분에서는 직접적으로 만나서 하는 것이 훨씬 더 좋다고 생각을 해 엄마 생각은 어때 
0,그래서 그거 보고 와 진짜 좋다 진짜 잘 되겠다 이런 생각을 했어 만약에
0, 대 때는
0,주식을 하면서도 요새 맨날 마이너스야 
0,아 맞지 아 근데 월 달부터 이제 풀려 가지고 계속 간다더라 
0,포장마차도 많이 나왔잖아 
0,오를 것인지 쪼금 더 예상을 하고 더 공부를 하면 되겠지 
0,물가도 많이 오르고
0,그래 응 그런 뭐 씨도
0,폐기물 처리장만 보더라도
0,꾹 참고는 있어 
0,그래도 엄마 아빠가 선택을 하는 했는데 화장을
0,맞아 맞아 
0,그때 되면은
0,과 중에서
0,하는 것이 좋겠다 하는 그런 생각이 드네 
0,모르겠다 이게 장례식장 돈은 어떻게 하는지 그냥
0,아 그래 
0,맞아 그거는
0,아무튼 노래가 너무 좋아 
0,아 근데 원래 있던 데인데 이번에 우연히 겹쳐 가지고
0,이거 새건데 
0,복지가 너무 안 좋으면은
0,신도림 가서 아마 진행을 할 거 같아 
0,터빈을 돌려서 
0,이제 개 고양이 말고도 또
0,대신 하는 거야 
0,진짜 얇고 얄팍하고
0,버스도 한 대 일 경우에는 그렇게 오래 걸릴 수 있는데
0,그 부분은 그 부분에서는 정부
0, 이 뛰쳐 뛰쳐 나가고
0,볼 때마다 입는 게 정장에 나비 넥타이 밖에 없더라고 
0,그렇게 되니까 
0,티브이 조선하고 계약 끝나면 그럼 걔
0,그냥 이제까지
0,아직 제가 알기로는
0,롱인데 나도 중학생 때 교복 위에 입던 거라 가지고 한
0,그러니까 너 차로 가는 거지 
0,아 저는 짧게
0,어 사실 근데 그래도 점점 수준이 올라왔기 땜에 나도 나중에 취직하고 난 뒤에는
0,예쁜 사람 잘생긴 사람 능력 있는 사람이 더
0,정말 어떻게 해야 되나 큰 고민으로 다가 왔던 거 같아 
0,나는 다이어트하면서 작년에 좀 신기했던 게 입맛이 많이 바뀌는 게
0,프로필 에스파 프로필 보고서
0,근데 궁금한 게 있어 
0,이게 세력들이 많이 움직이기 좋은 거 같고
0,생각을 해본 적이 없어서
0,걷게 되더라고요 
0,자율성을 좀 줘야 된다고 생각을 하고
0,나는 근데 결혼은
0,데뷔한 지 꽤 된 그룹이기도 하고
0,건강에 대해서 영양제 챙겨먹는 강박은 있어요 
0,그러니까 어 
0,아는 게 많으시고
0,그 외국 드라마에
0,인제 기술도 배우고 막 이게 안 되다 보면은 결국에는
0,그래서 더
0,현금 뭐 한 만 원을 낼 거 같아 아니면은
0,내가 신경을 안 쓰니까 안 쓴지 좀 됐거든 그래서
0,제사를 할 거 같지 않은데 왜냐하면
0,잘잘못을 따지기 어렵다고 생각하긴 하는데 너는 어떻게 생각해 
0,딴 유튜브하는 사람들은 막 찍고 이렇게 많은 이렇게 그런 사람이 필요한 거 같은데 이 사람 내가 봤을 때
0,골고루 잘 해 먹네 
0,그러면 또 수업하는 장면까지 들어가고
0,쇼미 더 머니
0,뭐 누가 들어도
0,맞아 네 말대로 사실 병원에 시시 티브이를 설치하는
0,그래서 난 제주도보다는
0,그냥 거기서 바로 빠이빠이 하고 거기서 공항까지 가는 셔틀버스를 타는 거지 
0,생각해 봐 빨리 
0,그래서 그걸 좀 일정을 많이 미뤘으면 좋겠어 
0,지금 있는 그대로 장 안에 닫아 두면서
0,어 체계가 정립이 된다고 생각해 
0,그 사진발을 너무 잘 받고
0,이번에 이 휴가 저거 뭐야 그
0,어 또 그게
