Label,Sentence
0,인스타 마켓 이런 데가
0,응 그래서
0,나는 두아리파의 노래를 되게 좋아했던 거 같아 
0,느껴지는 거 같아 
0,뭐 술 마시면서
0,아 그렇지 근데 그렇게 잘 안 신긴 해도
0, 까 아까 했던 질문과
0,아니 엄마가 추석
0,나도 패럿 유튜브로 봤는데 굉장히 귀엽더라고 얼굴이
0,내 상황상 이렇게
0,요즘 같은 때는 또 코로나도 심하고
0,난 김에 소파하고 이렇게 이번에
0,내가 기운이 안 따라 주니깐 못살겠더라고 그래서 이거라도 먹고
0,다재다능한 거 같아 
0,음 다들 이렇게 하나 약간 궁금했어 
0,그 가서 뭐 이창현 그 이제 가서 했는데 이제
0, 아빠는 그냥 작은 회사 운영하는데
0,거의 강타 부인이었거든 
0,먹으면 국수라서 배가 금방 꺼지더라고 
0,리스크가 크면 나는 솔직히 조금
0,그런데 왜 집에서
0,열 받는 게 중국 애들이
0,어 그래 
0,약간 일명 산동네라고 해야지 되는 그런 부분에 있어서는
0,어떤 삶에 대한
0,어 빨리 운전면허 따야 되는데 너 운전 안 하고 싶나 
0,뭐 특별히 달라지는 건 없잖아 언니 
0,대학원 다니시거든 차 관련해서 
0,저 아래에서도 서울로 출퇴근 하는 사람도
0,쌀국수는 맛있잖아 
0,보는 거니까
0,이렇게 이야기하는 게 좋지 막 여기저기 막
0,이 옳고 그름의 사실은
0,윤택한 삶을 가지는 거네 
0,그런 면에서 약간 너랑 나랑 성격이 좀 비슷하니까 
0,근데 오빠 나는 사실 그러면서 약간 서로 밑바닥 보여 주고 이러면서 오히려 좀 더 가까워졌다고 생각을 하고
0,살인하는 얘긴데 나름 재밌대 엄청 근데 그게
0,집이랑 가깝지 않았었고
0,떡갈비는 그나마 맛있어서
0,저게 그냥 키운다고 해서 내 가족 되는 게 아니라
0,근데 모든
0,나 뭐지 요즘에 아 예전에 제이팝
0,이게 내가 뭔가 필요한 노래나 이런 거 있을 때만
0,공감을 못 하는 거잖아요 서로
0,걔랑 또 되고
0,그냥 축하한다 하고
0,안 하는 방향으로 자신의 생명을 이어 갈 수 있어야 한다고 생각을 해요 
0,내가 그런 거 싫어하는 게
0,아무 생각 없이 타면은 일주일이면은 만 원이 넘더라고 
0,어 지금 요새
0,어 좀 좋아하니까
0,계속 가지고 싶어지던데 
0,왜 신고를 안 하는 건지
0,그 부분이 너무 없어진 거 같아 
0,그런 걸 뒤에 화면에 대형 화면에 틀어 주고
0,어 훨씬 건조해지고 그 다음에 올린 다음에 펴지질 않으니까
0,계속 계단을 걸어서 내려가고 다시 올라가고
0,아 너 요즘 운동한다고 걸어 다니나 
0,일단 또 하나 좋았던 게 피곤한 지 모르고
0,다른 사람한테 들은 이야기인데
0,봄 쯤 돼서 제대로 된 여행을
0,거기서도 뭐 사람들이 옛날 노래 부르고 하니까
0,맞아요 그렇게
0,그러면 엄마 요즘에
0,선택한 곳이긴 하
0,죽었을 때는 제가 마음이 정말 안 좋더라고요 
0,더 좋은 길을 찾자 
0,음 요금도 오른다 그러고
0,아무래도 자기 일하
0,사실 강아지는 나 종을 잘 이게
0,막 우리가
0,아 그거 있잖아 그 패션 유튜버 중에 깡스
0,옛날에는 노동의 가치가 높았어 
0,아무래도 안전하게 운행할 수 있는 몇 개 정도는 가져 가야 되지 않나 라고 생각을 해 
0,근데 세이 역할할 때 난 진짜 짜증났어 
0,애초에 벤처기업도
0,아 아무 말 해 가지고
0,우리 나이에 그렇게 만났다가는 거의 불륜 같이 돼 버릴거야 아마
0,그 자전거가 약간
0,막 삼시 세 끼 다 먹고 뭐 운동해서 빠진
0,그쪽 과에 좋은 교수님들이 참 많으신 거 같아요 
0,우리 어
0,혹시 강아지 키우게 되면
0,그러면 그때는 핸드폰을 만질 수가 없으니까
0,알아 알아 그녀를 사랑해줘요
0,보 시급을 어느
0,그 오늘도 버스 타고 왔는데 난 불편했어 
0,뭘 계속 살 수뿐이 없지 
0,균형 잡힌 게 뭐든지 좋잖아 
0,네 우리나라는 약간 풍습이 있잖아 
0,먼저 이렇게 음식점에다 연락을 해 가지고
0,토익 스피킹은 얼마나 
0,제일 스테디는 벚꽃 엔딩이지 벚꽃 엔딩
0,그런 방향은
0,왜냐하면 내가 정말 좋아하는 가수고
0,그분도 나가시고
0,버스 보다
0,그거 원래 되게 늦는다고
0,근데 이제
0,아 이번 주 일요일 만나서
0,이렇게 집에 있고 이러기는 쪼금 약간 소외감은 아닌데
0,결국에는 이 지역에 해야 한다면
0,알려 주고 그러기 위해서
0,그러니까 그거는 한 번은 해 볼만해 
0,그분들이 하는 연기도 좋았고
0,못 생기다 보면
0,이거를 중단
0,막 보디빌딩도 있고
0,어 에어로빅 선생이 괜찮아 가지고
0,근데 지금 아직 가족끼리 뭐 딱 어디를 가겠다고 정해 놓은 건 없고
0,어 어렸을 때는
0,어 송민호 노래네 
0,그러면 그걸 하는 동안 너는 뭘 할 계획인데 그냥 사진을 찍어 줄 거니 
0,양이 좀 적은 우리끼리 가고
0,근데 사실 이게 너무 관계 따라서 다른 거라서
0,그때 갔는데 진짜 제주도 좋았었던 거 같아 
0,누나 언제 결혼하는 지 알 수 있어 
0,나는 지금도 그냥 행복하다고 느껴
0,뭐 굳이 따지 가격을 따지자면
0,어쩔 때는 또 그런 생각이 들고 이래 가지고
0,저지르는 거 같아 
0,아 내가 아니 오랜만에 하니까 너무 속도 울렁거리고 그래 가지고 뛰는 데 막 속이 울렁 너무 오랜만에 해 가지고
0,어 왜냐하면 인제 결혼하고
0,산책을 하는지 안 하는지 그런 것까지 지켜볼 정도면 진짜
0,그 음식물을
0,내일 정확하게 어떤 경기가 있는지 몰라 갖고 나는
0,출전을 거의 못 했어 
0,정말 신선하고 재밌는 팁이다 
0,너는 그러면은
0,주식을 좀 더 많이 확인 해 왜냐하면 주식을 먼저 시작했으니까 
0,하지 말라라고 하는 거는 너무 그 환자들에게 가혹한 처사라고 봐
0,아 그게 진짜 간다는 징조였구나 
0,밥값 정도는 아끼고 약간 그런 식으로
0,생선도 괜찮고
0,근데 난 둘째 임신 중이어서 그날
0,운동의 강도로 친다면 피티가 높아 스피닝이 높아 
0,그거는 운전에 너무
0,이제 냉장고를 고쳤으니까 먹을 걸 샀단 말이야 
0,이제는 내가 목 출발지에서 목적지를 설정을 하니까 왜 아저씨들이 알고도 잡으니까
0,안락사 존엄사 합법화는 아직
0,뭔가 딱딱하고
0,딸이라고 어 네가 음식 해야지 너희 집에서 하자 그리고
0,내가 아마 한 일곱 살 여섯 살 때쯤이었을 거야 
0,여자거든 남자 노래든 상관 없이
0,이 모든 직업을 대체할 순 없겠지만
0,이걸 하나하나 다 검증하기에는
0,새로운 것들을 많이 알아서 그런 건지
0,그러면은 어찌보면은 이제 언론 입장에서는
0,맞아 그러니까 내가 저번에
0,물걸레질 하는 게
0,보내 드리는 것도 좋은 방법인데 
0,우리 일상 생활에서 가장
0,어 이 이를 통해 가지고 많이
