Label,Sentence
0,사실 이제
0,또 유해 가스를 인체에 해롭지 않게
0,편백나무 이런 걸로 만드니까
0,나는 아마
0,근데 운이 좋았던 거 같아 이 시기에도 삼성 때도 그랬지만
0,그래서 이제 편입과
0,자기 관리 부분도 분명히 나타나다 보니 
0,적당한 크기 내가 살 거 살 거 알맞은 거
0,서른도 진짜 어린 나이라고 생각하고
0,요즘은 아마 그게 잘 없을 거야 왜냐하면
0,김치 알바 공장 진심이야 
0,많이 올랐더라고 경기도권은 다 많이 오른 거 같아 
0,그만큼 돈을 많이 쓴다는 걸 많이 알았죠 
0,대기업 쪽을 주로
0,그때 갔을 때는 카페 위주로 간 게 아니라
0,어 왜냐하면 로드 이런 거는 그 딱
0,어쨌든 감량을 하고 유지를 하는 거는 괜찮은 거 같아 
0,직업을 가지기가 쉽지 않구나라고 생각을 했어 정말 모든 직업이 다 그런 것 같아 
0,네가 키가 커서 그렇고
0,그 시시 티브이를 보면서
0,이제 하도 많이 지으니까 솔직히
0, 호선은 강동
0,어 지금 몸이 많이 경직돼 있고
0,어떻게 보면은
0,계속 이제 아마 계속 나갈 거예요 
0,그때 많이 갔어 이제
0,그렇게 탔죠 
0,그래서 형 닉 그 이름도 영어 왜하지로 바꿨잖아 
0,오래됐네 그래도
0,맨날 그거 보고 있는 거야 
0,걔네도 좀
0,잘 좋은 결정 내리실 거라 믿어 
0, 학기를 해야 되니까 대학을 가는데 
0,채소만 먹어 가지고는 그게 아닌 거 같아 그래서 이제
0,그게 진짠지 가짠지
0,내가 스물네살이기는 하지만
0,뭐 재밌을 거 같긴 한데 너희 생각은 또 어떨지 좀 궁금하네 
0,나왔을 것 같은데
0,다 똑같진 않았을걸
0,뭐 그런 느낌으로
0,너희는 어때 
0,나는 그 생각을 이제 하면서
0,국산보다 노르웨이 게 훨씬 맛있더라고 
0,공항에서 또 이거 체크인을 해야 하고
0,요즘에는 진짜 맞춤으로 되니까 너무 편해보이더라 그래서
0,지금 이제 어
0,그렇다고 하더라고 
0,다 같이 쓰는 분위기가 돼야 쓰고 놀러 갈 수가 있는 거지 
0,근데 나는 학교 특히 학교에서 비대면 생활이 많이 일어나고 있는데
0,적응을 못 하는 사람들도 생길 거니까 분명
0,그래서 개미들이 망하는 거지 
0,샐러드를 좋아하게 됐어 
0,그 기일에 마음을 기리는 자체가
0,많이 많이 먹기는 하네
0,뭘 먹고 살아야 되지 
0,그 숲 가운데 있다는 게 
0,근데 그거 내가 자니까 재밌는데
0,여름에 더워 가지고 창문 열고 밥을 먹는데
0,나도 그 말은 맞는 거 같아 
0,나는 전기 차 처음 타 봤어 
0,저같은 경우에는
0,물론 그들도 분명히 그 인제 
0, 년 정도 된 거 같은데 
0,그때 케이티엑스 많이 탔었거든
0,그런데 인제
0,하룻밤만 자고 일요일 날 올 건데 너 토요일 날
0,지금 확진자도 많이 나오고 있는 상황에서
0,적절한 보상만으로 그 시간을
0,모든 국민들이
0,그걸 나는 안 해 봤는데
0,너의 의견을 좀 들어 보다 보니까
0,난 대학 생활에서 그렇게 힘든 건 없었는데
0,진짜 너무 싫어 
0,그래서 엄청나게 비싼 비용을
0,예 진짜 조심해야 돼요 진짜
0,이런 피해를 보는 거에 대해서
0,부산에서 미술관만 세 개를 갔다 오더라 
0,아니면 다음에 갈 때는
0,너무 위험한 일들도 많고 오히려
0,부산에 있으면은 몽실이가 우리 집이
0,넌 어떻게 생각하는데 
0,늦게 밤에 전화벨이 올린다거나 그러면 걱정이고
0,그렇게 가족과 뭔가 얘기하면서 자연 풍경도 이렇게 둘러보고
0, 도 가 보고
0,너 현재는 어떤 노래 듣고 있어 
0,어 피아노 치는 것도 좋아하고
0,이 여행객들이
0,분당선 그냥 분당선은 똑같아요 
0,우리가 인제 직접
0,어 내가 알고 있기로는 현재 뭐
0,그래 그 호선 탐방을 가는 거야 
0,뭐 쇼파 침대
0,의견이 맞다고 생각을 해 
0,실제로 여유가 넘친다는 게 아니라 나는
0,왜 내가 이기적이야 
0,그게 정말 내 개인적으로
0,어 만약에 해외에서 결혼을 하고서 산다 
0,기계 유예 해준다던데 
0,그 정부 지원금을 못 받는다 했나 
0,듣기도 좋고 멋있는 거 같아 
0,바비큐 난 바비큐가 꼭 있어야 돼 
0,아 내가 사실 물어 보려던 건 제사가 아니고 장례식이었는데 잘못 물어 봤거든 
0,아니야 같이 갈걸 
0,에 진짜 재밌긴 한 거 같아 
0,비대면 생활에 있어서의 마스크가 아니고 얘네는
0,어 건강을 위해서나
0,뒷담화하는 것도 그냥 아예 없애 버리고
0,나 알았는데 약간 목소리 좀 내 취향이더라 
