Label,Sentence
0,그 여기 킥보 킥보드 같은 거
0,과소비가 아니었나
0,그래서 민주주의
0,김치 알바 공장 진심이야 
0,우리가 지금 쇼핑으로 사다 놓은 게 너무 많잖아 
0,근데 거제도도 좋지 않냐 
0,경제적인 측면에서는 무조건 원자력
0,아니 내가 한번 써 볼까 생각 중인데
0,근데 아직 안 바꿨나 
0,계속 있는 게 나을 것 같아 
0,더 분리불안도 좀 심한 편이라서
0,술 먹고 난 다음에 바뀌는 친구가 있어 
0,그거는 사실
0,엄마는 인라인스케이트 좋아해 
0,광화문 남산
0,지금 우리 사회가 노령화돼 있기 때문에
0,아이패드 사 놓고 지금 방학이라서 한 번도 안 쓴 거 같아 
0,그 주방의 냄새가 계속
0,지금 지출도 많고 또 뭐 사무실도 옮겨야 되고 뭐 하면서 만 원이라 해서
0,소스가 참 맛있
0,엠씨 더 맥스
0,빠른가 그때 내가 봤을 때는
0,맞아 건강을 위해서는
0,어떤 생각들이 들어 
0,나도 무한도전
0,어 감정 노동의 경우에는
0,생산이 되고 있어 
0,그래 하자면서
0,주거 지역에서 하려고 하느냐
0,그러니까 왜 생각을 안 해 
0,그러니까 잘 하셨어 나는 언니도 알다시피
0,내팽개쳐지는 거지 
0,너도 나를
0,같이 키우는 거보다 더 낫지 않나 이런 생각이 들 정도로 잘 키우고 있고 이래서 나는
0, 대 까지 보다가 어제 잠들었다
0,우리나라가 원자력 발전소의 대한 의존도가 너무 높다
0,엄청 쎄다고 들었어 근데 택시를 타고 다니면 우리나라의 뭐
0,마음을 드려요도 너무 좋고
0,결국 걸어 가는 모습도 보이고 싶지 않은 사람들이 있을 테고
0,음악은 근데 나도 음악 듣는 걸 좋아하는데
0,얼마나 거기
0,아들이 초등학교 학년 때 가고
0,이제 나이로만 봤을 때
0,어 정말 신기했다 
0,갑자기 맥박이 막 올라가면서
0,좀 그중 그냥 좀 시기별로
0,어 내가 갔어 처음에는 그 애견
0,한 한 가지 예로 잡채를 했는데
0,짚고 넘어가야 된다고 생각을 해 
0,아 택배로 보내 주셔 
0,아 그런가 
0,저음이면서도 느리고 템포가
0,나 근데 그건 되게 싫어해 
0,아까도 말했지만은 너는 학창시절로
0,싱잉랩 좋지 
0,그러니까 전체적인 그냥 흐름이
0,어 찾아본 다음에
0,너무 아쉬워서
0,비즈니스석 타고
0,불태워서 버리는 게
0,그래도 아직 많이 우리 우리 요 세대만
0,하도 추운 곳이라서
0,한 어 
0,그런 규정을 따를 수밖에 없게 되거든 
0,강아지들도 몸에 주름이 생기나 
0,담요에도 털 난리 나고
0,그래도 이제 의료사고라는 게
0,뒷정리 그리고 장을 보고
0,어느 정도는 내 친구가 하듯이
0,그쪽으로 년을 일하다 보니까
0,맞아 그
0,아직도 코로나가 심하니까
0,그래 가지고 친구 간의 성격도 이제
0,너 합정 온 거 어때 그래도 오늘 처음 같이 왔잖아 
0,안 온 게 아닌가 그렇게 이제 합리적 의심을 하게 되는데
0,더 좋았던 프로그램인 거 같아 
0,보통 보면은 이제 사람 말을 잘 알아듣더라고요
0,어 다리 근육 강화에서 그
0,아껴야 될 가족들끼리
0,어 훨씬 건조해지고 그 다음에 올린 다음에 펴지질 않으니까
0,공부도 하면서
0,이것이 차가 많아서 그런 건가 
0,몸을 쓰는 것도 재미있더라고요 
0,맞아요 요즘 엠지 세대들은 퇴근할 때
0,난 뭐 우리나라가 진짜 정말 잿더미에서 시작한 나라 아니야 이후에 그런데 뭐 거기다 대고 뭐
0,뭐 그런 거를 이제 검토하고
0,또 두 번째로 뽑았잖아 
0,후회가 될 때도 있고
0,나를 위해서 조금 살아 보고 싶은 느낌 
0,가격을 못 봤어 그냥
0,그렇지 요새
0,그래 가지고
0,들었던 걸로는
0,친구 결혼식은 가 본 적이 없어서
0,꺼낼 수도 있다 보니까 이러한 경우로
0,결혼 생활이 행복하지 않을 수 있지 않을까
0,그러니까 나도 이것이
0,그럼 너는 겨울에 주로
0,언니 말대로 밥 먹을 때
0,내가 운동을 못 해서 그런 거겠지 뭐 어렵고
0,강 만약에 내가 강아지를 쳐서
0,그래서 빨아도 안 진다 그게 
0,학생들이 집중하지 못하고
0,그렇다고 해서 우리가 이거 아예 못 쓰는 것도 아니고
0,맞아 맞아 우리 다른 이렇게 내가 이렇게 다녀 보다가 
0,그래서 방학 때마다 만나는데 지금 안 만난 지 년 반
0,그 티브이랑 연결해 가지고 넷플릭스라든지 티빙이라든지
0,어 괜찮다 
0,고용을 하려고 현수막 같은 거 붙여 놓고 그러는데 근데
0,딱히 넘어져도 큰 상처는 없었는데
0,지하철이 없는 그런 도시
0,너무 재밌어 가지고 빠지게 됐지 
0, 주 있으면은
0,나 스그 
0,어 집중과 절약을 좀
0,대단한데 트럼본으로 입시 할 정도면
0,그 지역에 살아야 배우는 것이 빠르지 여기는 뭐
0,지 않고서
0,그 코로나 때문에
0,강당 같은 것만 있는 배였어요 
0,음 어어어 갔는데 진흙탕 길 엄청 밟고
0,어쩌다 어쩌면 이제 전화만 되면
0,응 그렇지 이제 고 끝나고 방학이고
0,아 퇴근 시간은 피해야겠구나 이 생각은 진짜 많이 했어
0,우리 나이 든 사람들은 그저 옛날에 사는 게 바빠서 무조건 빨리빨리
0,월말이다 보니깐
0,일단 그래서 학교에서 있잖아
0,드라마에서 막
0,생각은 안 나 대기업 건 아니고 아무튼 우리
0,지금 사회에서는 가족끼리 모이는 것에 대해서
0,어 맞아 
0,근데 막 하면서 짜장면 언제 먹을래요 이런 얘기 하고 막
0,다이어트는 진짜 의지가 중요한 거 같아 
0,돈 꽤 들어 가지고
0,그러니까 제일 멀리 가는 게 서소문역
0,코너였거든 그런 거 보면 밥을 먹기 전에 탄수화물 섭취하기 전에 야채를 먹으면
0,어 다 줄일 수는 없다고 생각해 
0,그것이 정확히 이름이 뭔진 모르겠는데 그것이
0,어떻게 갈 수 있는지를 좀 정해 놓긴 해야지 
0,그 경사에는 못 참석하더라도 이렇게 힘든 데는 반드시 참석한다고를 생각을 하는데
0,어떻게 지내 보려고 했었어 
0,신서유기라는 예능 알지 
0,그렇게 여론만 따르게 되다가는 포퓰리즘적인 정책
0,자꾸 그런 생각이 들더라고 이제 그동안에 우리가 계속
0,그 긍정적인
0,나도 솔직히 블랙박스를
0,종목 수를 줄이기 줄이기로 하고
0,나는 솔직히 부동산을 지금 어떤
0,밤에 먹을 때 라면도 필요해 
0,쪼 조금씩 변하지 않을까 하는 생각이 들어서
0,어떤 사람들은
0,그래서 일찍 나왔는데 분명 교통카드에 원 넘게 있었거든 
0,어느 정도 이제 기반이 다져져야지 뭐 돈을 많이 모아 놨든가
0,평상시에는 몰랐는데 얼마나 행복한 것이고
0,아마 프로만 넘어도
0, 좋 좋은 좋은 생각인 거 같아 
0,뭐 칼질을 칼을 들고
0,비용이 훨씬 더 많이 든다는 단점 있지만은
0,정신을 차렸나 봐 
0,지금은 물론
0,이렇게 콘서트 놀러 가는 걸 좋아하는 취미가 같아서
0,엄마 친구가 요양보호사 하시는 분이 있고
0,나는 한 분 걸리고 너는 
0,사실 다양하게 해 먹을 게 많은데
0,늑대소년 뭐 이런 거를 찍 그런 무슨
0,이런 걸 물어보고 개선해 나가서 비대면도 더 점점 좋아지고 있다고 생각해 
0,해결을 하는 편이고
0,좀 뭔가
0,나중에는 이제
0,자필이 엄마 본인 
0,이제 보면 요즘엔 드라마 같은 경우도
0,이렇게 좀 못 참는 성격이잖아 배고픈 거를 그래서 뭐 항상
0,아 그러면 아버지는 그걸 원치 않으시는 거야 수목작을 
0,벽에다가 뭐 막 해 놓고 그래서 그런 거 많이 됐는데
0,비싸기도 하니까 
0,고민이야 나는
0,그런데 내가 지금 얘기한 거는 이거 관혼상제라는 게
0,어 요즘은 약간 코로나 때문에 여행을 못 가니까 여행책을 되게 많이 공유하는 거 같아 
0,나는 근데 애초에 딱 스무 살 아니 고등학생 때부터 나는 사기업은 없다 무조건
0,우리 앞으로도 화이팅 해 보자 
0,네 그렇게 해 보고 
0,오랫동안 유지돼 왔던 거니까 
0,우리 학교에도 그랬었고
0,나는 그 이제 이제
0,그래서 침대에서 누우면은 천장이 뚫려 있어 
