Label,Sentence
0,체인점인데 체인점이 많지 않은 곳
0,아 근데 한 번 안 하니까 계속 안 하니까
0,아 정말
0,남자친구 눈치를 본 약간 보느라
0,그 가게가 없어졌을 수도 있어 근데
0,이렇게 코미디처럼 만든 그런 영상도 있던데 
0,정부 보조금이 지원이 안 돼요 
0,도와주는 게 중요하다고 생각해 그래서
0,기타의 그
0,과 그러니까 이제 관중들의 이제 호응을
0,좀 많이 제한을 두고 그 시기에 즐길 수 있는 스마트폰 없이 즐길 수 있는 그런 것들을
0,하고는 싶은데 몸이 안 따라 줘
0,그럼 큰 강아지가 아니라 좀 작은 애야 되겠네요 
0,아 같이 활동적으로 하는 것도 좋긴 한데
0,포트폴리오를 특히 더 많이 보는 것 같아서
0,어른들까지도 점점 세대에 맞춰서 바뀌고 있구나라는 생각을 하게 된 거 같고 
0,그럼 나는 정말 그 때부터는 선잠 자기 시작해서
0,요즘 이런 막 기사나 이런 것들도 보면은
0,뭐 좀 위에
0,그러니까 이런 말이 있잖아 약간
0,그 내 친구 부모님들 같은 경우는
0,다이어트 식품을 먹었나 
0,너랑 캐비 가려고 했는데 못 갔을 때여가지고 비키니를 거기서 입었어 
0,젤리 이런 거 좋아해서
0,굳이 월 달에 마스크를
0,약간 좀 불편하긴 하더라고 
0,아 맞아 근데 스포츠는 체력이 굉장히 중요한 거 같아 
0,그런 사람 있지 근데 그냥 드라마 전개상 내가 그걸 보는 시청자로서
0,아 초코로만 되어 있는 거 말하는 거지 
0,체계 자체가 근데 그것이 아니고 오로지 그 사람한테만 내가 다 맞춰야 되니까
0,다른 투자에 돈을 더 들여서
0,그거 말고 드레싱 조금 시킬 거를 좀 찾아 봐야 될 거 같아
0,넥스트 레벨로 가고 있었지 인제
0,싸운게 좀 아깝긴 해 나는
0,최적의 기량을 발휘할 수 있는지가
0,또 보면은
0,원래 불렀던
0,군대 생활 이어나가면서
0,먼저 한국에 가고
0,엄마 우리 집도 단독이라면 키우고는 싶은데
0,키울 수 있는 상황이나 여유가
0,어 캠퍼스가 작아서
0,까슬까슬하고 그래 가지고
0,멋있다 하는 그런 곡들 연주해 보고 싶어 
0,아니면은 뭐
0,보자 또
0,꺼낼 수도 있다 보니까 이러한 경우로
0,골라서 사 주는 거 같아 
0,갔다 올까 언니 살 좀 뺐으니까
0,그래서 그런
0,없잖아 그래서 이거를
0,되게 좀 즐겁게 본 거 같다 보기는
0,근데 거기서
0,프랜차이즈점이 많아서
0,근데 이제 과목이 없어서
0,음 잘 키울 수만 있다면
0,그래도 나는
0, 분 거린데 
0,사실 베스트는
0,어 지금 집도 내년이면 계약 만기인데
0,아직은 원자력 발전에
0,와이프는 이제
0,모든 사람들이
0,약간 인사하다가 중간에 어쩌다 끊긴 애들 있잖아 그럼 뭔가 다시 하기 좀 뻘쭘한 거 뭔지 알지 안 받아주면 좀 머쓱하고 나 혼자 하면 좀 그런 거
0,아빠 카드로 끊으면 새마을 타는데
0,정부에서도 거기에 대한 이제 교육을 확대시킬 수가 있을 거고
0,그 숙소를 기준으로 우리가 여행을 하고 하면 되니까
0,너희들도 거기
0,반반 결혼을 하자고 하면은 엄만 어떻게 생각을 해 
0,아 어쩌면 좋아 
0,맞아 내가 예전에 들었던 말 중에 가장 이제 공감 갔던 말이
0,돈을 벌기도 하고 애들은
0,이런 것도 있는 거 같아 운동할 때
0,아주 좋은 고급 스피커를 사는 게 낫지 
0,어 조정석이 부른 그
0,장기적인 우리의 삶이 좀
0,탭도 되고 노트북도 되는 거야
0,프린트 어 프린팅
0,뭐 이런 데가 다 있냐 뭐 조선시대도 아니고
0,아예 인천으로 내려가서
0,아기 고양이들 보면은
0,한 만 원
0,자꾸 같은 말들이 반복되다 보니까 
0,나의 어떤 연약함이라든지 부족한 거라든지
0,그런 말이 나왔거든 
0,좀 고퀄리티를 많이 잡는 거 같아 
0,내 의견은 해돋이 박 일이 일단 기준인데
0,일단 제도는
0,그러면 결국
0,그 우리가 지금 부모님이
0, 원 막 엄청 싸게 팔았던 거 같은데 다 이유가 있네 
0,커서 하는 여행이랑 감동의 크기가 다르니까
0,그러니까 그거 이제 끝나고
0,그러기 위해서 백신 같은 것도 많이 개발되어 있고 하는데
0,들이 많기는 한데
0,그럼 너는 수간호사까지 생각이 있는 거네 
0,쇼핑 센터나
0,그래서 나도
0,일 하루 하고 나서 집에 와서 공부 하는 게 쉽지 않더라고 
0,경기에 나가야기 때문에
0,요즘에 잘 안 타잖아요 
0,그것들까지 함께 볼 수 있다는
0,축구 경기 같은 거 하면은 뭐 한일전이나 막 국가 대표 경기 같은 거 보면은
0,생기면 민원이 엄청 많이 발생을 해요 
0,어 맞아 난 나한테만 안 준 줄 알았어 
0,여행한 것 중에서 어디 갔을 때가 제일 기억에 남아 
0,못 써
0,장르 보다는 박재범이 혼자 하는
0,특히 나 같은 경우는 자가용이 없기 때문에
0,수고도 줄이고
0,싼 게 원이고 원 대 뭐 이렇게 하거든 근데
0,저번 시즌도 그렇고 요번 이적 시장에
0,손해배상 청구가 이루어지는 게 맞지만 현재 법적으로 그
0,나 이번 주말에 광주 갈 거 같아 
0,이게 직접 가서 사는 쇼핑하고
0,조금 있대 그래서
0,아이돌 좋아할 때는 왜 누나다 
0,못 하잖아 부동산은 못 하고 
0,한 몇 시간 동안 팝송 듣고 그랬거든 
0,음 그런 건 안 사 
0,외할머니는 약간
0,어 모든 사람은 언젠간 죽고
0,이 조금
0,있지 아무래도
0,는 거는 과장이고
0,스마트폰 통해서 올려야 되고
0,근데 한 김해 
0,근데 그게 항상
0,하면 뭔가 문제가 생길 것 같다는 이상한
0,그래서 그때 그
0,실질적으로 우리 할아버지께서 돌아가실
0,일단 그거 봐서 결정해야 될 거 같은데 일단
0,가격대별로 들어 보니까 확실히 좋은 금액대가
0,돈을 불리는 데 있어서 좋은 쇼핑 방법인 것 같다라고 생각을 했습니다 
0,나 이번에
0,김나영의 이별 후에라는 노랜데
0,기계 욕심이 좀 있어서 그런 거 새로운 거 나오면 무조건 사잖아
0,그 저랑 사촌형 둘 다 이제
0,내 담핑
0,그 고리 원전이 문제라고는 해도
0,어 생각만 하고 실제 나가서 그렇게
0,인터넷으로도 요즘 방송도 많이 보긴 하는데
0,근데 나는 그런 거 말고
0,내 친구를 같이 이제 소개시켜 줘 가지고
0,나 엄청 좋아하진 않아 
0,몸이 아픈 사람만
0,근데 뭔가 월급을 받으면서 계속 회사에서 살면은
0,오히려 보리가 좀 겁을 많이 내지 않을까 싶어 
0,조금 더 깊이 있는 답변 그리고
0,그러니까 인공 지능의 발전이 되게 눈부신데 
0,학교를 진짜로 가야 된다고 하는 생각이
0,좀 짜게 먹는 음식 습관을 좀 줄이고
0,담임선생님이나 그런 분들이 너무 좋더라 
0,축제를 하면
0,일단 결혼하고 싶은 사람 이렇게 딱 생각하면
0,둘 중에 오빠는
0,그 근데 지금은 심장사를
0,그리고 의자가 너무 불편해 
0,그쪽에 많이 갔어 
0,그 미개봉 새제품을 기준으로 했을 때
0,왜냐하면 인스타그램도 페이스북이 자회사라고 하더라고
0,그냥 안정적인 집에서 그렇게 자랐고
0,그리고 되게 유명한 앤데
0,음식도 잘하시잖아 에 
0,이제 생각을 한 건데
0,소프트웨어 쪽이랑 연계된 전공을 원하시는 분들이 많더라고 
0,너도 좋아할 것 같은데 
0,그때 돌아 올 때 눈 엄청 와 가지고
0,쉽지 않네
0,너무 재밌지 
0,아 너 말도 일리가 있다 생각해 
0,나머지 두 명의 친구가 서운해 할지는 모르겠지만 
0,어 뭐
0,살짝 중국인들이 좀 많았잖아 
0,아니 지금
0,학교 수업 시간에 
0,놀고 싶다 그러니까
0,그게 시즌 를 한다고 하더라고
0,진짜 거기가 말 그대로
0,난 확실히 얘기하고 싶은데 
0,생각도 들기 들 거 같긴 해 
0,그거는 진짜 또 하라고 하면 나는
0,기록했다고 하고요 
0,처음에 네가 그
0,스트리밍 사이트 아이디를 줄게 
0,그런 대기업 같은 데 아니면은
0,우리 친구들이 그런 게 쪼금
0,그 과정이 담겨 있는
0,이게 버즈 노래 같지도 않고
0,그 초등학생 어린애가
0,어 잘못되고 있어도
0,내가 말하는 것 좀 잘 들어주면 이런 사고가 안 났을 건데
0,환승 하자마자 바로 지하철 도착 하면 기분 좋긴 하지 
0,근데 나는 대학생이다 보니까
0,우리집에서도 이제 제사를
0,거기 하수 뜨뜨 하수 뭐 
0,아 근겟 근데 그것이 좀 그랬었던 거 같아 난
0,아이 왜 갑자기 아빠까지만 챙겨주고 나는 쥘라구 
0,체대 준비해서
0,내가 이 친구보다 조금 더 위에 있다
0,그냥 모래놀이 같은 거 하고 바닷가 앞이니까 
0,틈틈이 그 음악들을 들으면서 스트레스도 풀고
0,뭐 위클리나
0,이케 그러니까 그때 어떻게 했냐면 이 본인은 결혼을
0,내가 뭐
0,어 앞이 보이지 않으니까 두려움이 좀
0,그래서 이건 좀 말이 안 된다 
0,근데 그래도 군대가 옛날보다 좀 편한 점도 있긴 하던데
0,맞아 맞아 
0,그런 저기도 있구나 
0,되게 오래 됐네 
0,밴쿠버는 년 아니야
0,괴수련회랑 똑같던데 
0,시시 티브이가 계속 나를 따라 다닌다는 게
