Label,Sentence
0,나는 또 얼마 전까지 갤럭시도 섰었잖아 갤럭시랑 아이폰을
0,아무리 코로나지만 형제가 다섯인데
0,맞아 나도 고등학교 때 서울에 이사 와서
0,이렇게 친분을 쌓을 기회가 많이 없었어 
0,입으면 이쁘니까 살 수 있는데
0,그런 정도 
0,아 이거 이거 끝나면 어떻게 합시다 합시다 이러더니 그 상황도 이제 없어져 버렸어 
0,밖에 잠깐 파자마를 걸치고 택배 물건을 가지고
0,공짜로 가 가지고
0,그런 거 좋아하니까 그런 것도 있더라 
0,엄청 제한되다 보니깐
0,마케팅이 그냥 영업 뛰는 건가 
0,주변에 강아지를 키우는
0,옛날에 언니 아까 이때
0,강아지 기른 단 말이야 반려견
0,나중에 자대를 가게 되면은 안에서 배달 음식도 시켜 먹고
0,자동 인출을 신청해 놔야 되겠어요 
0,아예 언론에 대한 신뢰성이 아예 없어지고
0,그 뽕숭아학당 봐 봐 
0,우리 때랑 많이 많이 다른 것 같아 
0,송가인이 부르는 노래
0,그 여자들을 못 믿어서 
0,벽에서 차고 나오는
0,그렇지 퇴근도
0,너희는 어때 
0,많은 전력을 생산할 수 있습니다 
0,독거노인분들도 안전하게 있기 때문에
0,나한테는 그 기준이 좀 높아서
0,그래서 나는
0,기억 안 나 그거는
0,각자의 겨로 각자가 결혼을 하게 되고
0,그리고 또 왜 그 게임 상에서 무슨 막 뭐
0,도서관 중앙 도서관 중앙 도서관 옆에 
0,롯데마트에서 어렸을 때
0,이 생각을 했거든 
0,그 나는
0,다들 막 신나서 막 뛰어놀고 있는데 갑자기
0,요즘 에스엔에스에 가짜 뉴스 같은 거 많아졌잖아 
0,결정하는 일에 있어 도움이 되는 일들도
0,한식 이런 거를 좋아하게 된 거야 
0,그러니까 소프트웨어과 애들이 다양한 언어를 배우고 그거를
0,물론 뭐 그렇겠지 그런데 어
0,좀 우울감이 높아지는 거 같아 
0,아 안 그래도 지금 포토샵 공부하고 있었다
0,그래서 다 취소하고
0,되게 들었을 때 그 감동이 더
0,횡단까지는 안 가겠지 그러면 
0,그 경기장 안에
0,그 지역에 맞는 그 아파트
0,그 내 또래도 이제 거기에 관심 없는 애들은 아예 주식 하지도 않고
0,한 계절
0,아직 안 나왔을걸 
0,걔는 나한테 축의금 뭐 그렇게 부담 갖지 마라 막 이렇게 얘길 하는데 어떻게 부담을 안 가져 
0,김포 공항을 가는 게 너무 쉬워진 거야 
0,코로나 때문에 아무래도 밖에서 못 먹으니까
0,이런 정도가 낮은 분들이
0,참 좋더라고 나는 그것이 
0,하고 느낄 수 있었고
0,의사만의 권한이지 않을까 그게
0,난 되게 재밌었어 
0, 월드컵 때도
0,세월이 참
0,그래서 나도 버스를 타려다가 포기하고 기차를 탄 게 훨씬 많아 
0,그 뭐지 득점왕 이런 거 하고
0,매일 맛있는 반찬 많이 주시면 좋겠습니다 
0,근데 요즘에는 그래도
0,일단 나는 여자친구를 가장 먼저
0,나는 이제훈은 목소리는 진짜 좋은데
0,진짜 공장직이나
0,아빠는 혼자 이렇게 산책하고 인제 이런 걸 좋아
0,주입 때문에 안 되겠지만
0,돈에 대한 동경으로 이어질 수도 있는 거잖아 
0,양질의 일자리라는 게 정확히 말하면 솔직히
0,따로 저기
0,그래 가지고 이제
0,또 이 옷이라는 거는 질감이라든지
0,그 신용카드가 뭔지도 모르고 사시는데
0,옷도 사고 싶고 해서 여러 가지 보고 있어 
0,그래서 지금
0,넘어갈 수 있을 정도로 경미하니까
0,혹시 카페에 탁구장이 있던 거 기억해 
0,못 생기다 보면
0,그 놀면 뭐하니에서 한참
0,그 한 명씩 데뷔를 한다고 하더라고
0,그리고 그때 이제 딱 느껴지는 쾌감 같은 게 있잖아 그래서
0,언니 오늘 여의도 갈 때 뭐 타고 갔어 
0,힙합 하는 가수 중에 
0,절대 제어가 안 될 거 같고
0,비비 노래를 자주 듣고 있어 
0,그럼 이제 약간 약간 보 든든한 거지 팔 걔네 뜨면은
0,에일리 에일리도 나왔고
0,그 분야에서 성공하고 싶으니깐 그런 선택을 통해서
0,사람마다 하는 생각이 역시 다르구나 느꼈습니다 
0,지지고 볶고 싸우고 이런 친구들도 있는데 말이야 
0,대천은 회보다 근데 조개구이 아니에요 
0,다른 데서도 친구 사귀면 좋겠다 
0,뭐 성인이 만든 콘텐츠라든가 누군가
0,우리 세대가 아닌 그냥 다음 세대한테
0,만나기 진짜 어려운 같아 
0,결론을 내리자면
0,그건 방학 때 갔던 거야 
0,북지도에서 그런 문제 때문에
0,아 진짜
0,글램핑장은 자차가 없으면 많이 힘들 거야 
0,맞아 그 누구지 
0,그때 그 지난번에 울진에 있는 센터에 놓고 왔었거든 
