Label,Sentence
0,그럴 수도 있겠군
0,그렇게 하게 되면 예를 들어서
0,뭐 라이브도 마찬 좋 좋긴 했지만
0,그러니까 장르가 너무 어 진짜
0,이번에 가장 메달을 많이 딴 종목은 양궁 이라고 들었어 
0,원룸은 아니고
0,그러니까 내가 단지 내가
0,물류에 어
0,내가 남녀공학이라
0,맛있는 것도 먹었잖아 
0,부서나 그런 쪽으로 많이
0,응 진짜 아닌 말로 나중에
0,품앗이 개념이었었잖아 
0,원래 그랬어 
0,어 어떻게 바뀌었을까 
0,자본금이 부족해서
0,나는 오히려 시시 티브이를 설치하는 게
0,인스타 스토리에다가
0,스타필드 어 스타필드가 생겨 가지고
0,들어올 수 있는 구조의 부동산을 사는 것도
0,상하 관계가 있다 보니깐
0,나도 방어 진짜 좋아하는데 가족끼리 그러면 갔다 오자 
0,같은 거 있어
0,가지고 그런
0,나도 예전에
0,그 준비과정도 귀찮은 거 알고 어디 가서 먹으면 이제 되게 맛있는 데 가서 먹으면 되게 좋지 
0,응답하라에 나오는 음악들이나
0,다양하긴 한 거 같다 
0,꼭 그런 것만은 아니야 
0,그 부분은 내가 봤을 때 너무 걱정이지 않을까
0,어 우리는 되게 잘 다녀왔어 문제도 없었고
0,그럼 마카롱 말고 너는
0,그 성향 자체가
0,그 색다른 음식을 먹고 싶어해 그래 가지고
0,아니 아
0,트로트라고 해야 되나 
0,자가 격리도 전혀 안 들어가고 일을 시작했었단 말이야 
0,그인데 에스엠인데
0,재산이 많은 집 같은 경우
0,부동산에 투자해야 되겠다라는 거는
0,계획 없이 단타 치는 사람들은 수익
0,다시 이제 화면을 보고 나랑 같이 보면서
0,너는 있었어 
0,일단 돈이잖아 
0,어려서 괜찮은데 둘째 아들 같은 경우는
0,그러니까 예전에 나도 뽑기 진짜 좋아해서 원래 뽑기 기계 보면 맨날 뽑기를 했었거든 
0,사람 건강에도 안 좋고
0,그런 쪽으로는 에이아이로 직업을
0,열매 몇 가지 그리고 꽃 몇 가지만 그냥 놔두는 걸로
0,진돗개 같은 경우에 그 공원에 진돗개가 한
0,예쁜 집을 하나 지어주고 밖에서 키우면 안 되는 건가 
0,그렇게까지 애들한테 막 비싸게 입히고 그런 거는 별로 나는 아니라고 봐 
0,그 가게가 없어졌을 수도 있어 근데
0,근데 징그럽긴 한데
0,솔직히 뽑는 뽑아주는데도 많았던 거 같아 
0,근데 이게 이제 고양이들 마다 성격이 틀리죠 아 종
0,그래서 간간히 보면서 연락하고 되게 좋은 관계로 지내는 친군데
0,근데 저는 이제 친구들은 저랑 성격이 비슷하고
0,그렇게 해서 할인해서 팔고 있더라고 
0, 일 정도 지나고 나서
0,뭔가 시시 티브이가 없으면은 그 사람이 그냥 사람이
0,서양 사회에서는 일단은
0,뭐 예를 들면 전쟁 상황이 일어날 수도 있잖아 사람과 사람 간에
0,정말 싫은 사람이 내 가족으로 묶여 있을 수도 있는 거고
0,우리 같은 어른들
0,튀어나오고 해 가지고 막
0,그렇게 말씀을 드린 건데 수영을 잘 하시지만 래프팅은 조금 힘드시겠다 
0,근데 나도 학원 그 수업 듣고 싶더라 
0,그 내
0,아버지한테 좀 안 쪽 안 좋게 찍혔는데
0,그럼 쪼금
0,근데 이제
0,하지 않나 나 그래서 늦는데 
0,아 저 선수가
0,어 맞아 내가 그때 말한 거 있잖아 
0,영향력을 재밌게 줄 수 있는 방법도 있거든
0,별로 안 하는 거 같은데 나는 했거든 
