Label,Sentence
0,맞어 페키니즈가 특히 심장이
0,되게 집중해서 봤는데 나는 처음에
0,따져야 되는 문제라고 말을 하는 거잖아 
0,우리가 이제 왜냐하면 제가 얼마 전에 선물 갔다 왔는데 힐
0,애들 요즘 알바하는 것도 보니까
0,음 저는 저기 호매실
0,부산도 가자
0,영상에 올려 보는 거 정말 재밌는 거 같아
0,거기 있지 거기 그 르브론이랑 같이
0,그러니까 그것을 모르는 사람이 많아
0,해 보고
0,그러니까 그 직장을 다니겠다 결정하는데
0,근데 학교 다니면서 우리도 그 지역내에서
0,당연히 알아보지
0,그냥 단순 취미로 즐기고 싶을 때는
0,따 놓을
0,항공사를 그냥 망하게 둘 건
0,지금 작년만 해도 코로나 시대라서
0,뭐 크레파스 열두 색깔 있으면
0,어 그리고 그 프로그램에서 조세호 씨가
0,어 살기는
0,연결된 부분들을 이제 생각해 보고
0,물이 고이기 시작하더라고 그래서
0,너 요새
0,그래도 마스크 벗은게 진짜 확실히 낀 거 보다 덜 힘들어 
0,아 나도 세 명을 낳고 싶거든 
0,울산에 있으면
0,망가져 있는데 이거를 나를 불렀더라고
0,문제니까 아버님 거니까 
0,이것도 복지시설을 위해서는 힘들 거 같아 
0, 만 원 차이지만은
0,그게 맞는 것 같다 
0,따고 싶은 자격증이라든가
0,시외버스에 가 가지고 그냥 아무 티켓이나 달라 해 가지고 끊고 거기를 가서
0,어 비대면으로 한 건데
0,제가 보기에는 버스가 쪼금 더
0,그래 가지고 밥을 사 먹었어 
0,근데 그거는 소수인 거 같아요 
0,그런 게 다 시시 티브이가 있어서 이슈화가 되고
0,건강하게 좀 잘 지내야 되지 않을까 또 생각도 드네 
0,발령나는 그런 게 많은데
0,근데 거기는 공항 철도 마스코트 인형이 앉아 있는 거야 
0,좀 나이가 드신 분이나
0,어 높고 낮아진다 그러더라고요 그래서 다이어트를 해야 되되겠더라고 그 중성지방 때문에
0,잘생긴 애가 노래를 부르면 더
0,개인적인 의견인데
0,회사를 보는 기준이 근데 어찌 돼 뭐
0,뭐 대를 할 수도 없고 이미 우리 실상으로 들어온 이런
0,그런데 그렇지 않는 사람들한테는 굉장히 이러한 조건들이
0,이런 거를 챙기는 거지 
0,친하면 어차피 맨날 봐야 되니까
0,열심히 안 해 봤으니까 잘 모르긴 하는데
0,삼성 측에서
0,그래 나는 그 내가 심수봉 씨 노래를 이렇게 굉장히 좋아하는데
0,근데 그거를 내가
