Label,Sentence
0,좀 너무 마음도 슬프고 그래서 고민이 많이 돼 
0,나도 그
0,작은 애들은
0,뭐 좀 위에
0,서 이제 뭐 쿠폰을 받는다거나
0,뛰어다니고 액티비티하고
0,뭐 자전거나 오토바이 이런 것도 괜찮을 것 같아 
0,커위 허위 기사들이나
0,그러기 위해선 각자의
0,그 뭐 땅은 뭐 어때 
0,집에 갈 때까지
0,등교 할 때부터
0,능력자다 능력자 
0,요즘 뭐 유튜브에는 각자 그냥 사람이 그냥 채널 만들어서 아무 영상이나 올릴 수 있는 시스템이다 보니까
0,약간 쓰레기 시설 이런 게 들어왔는데
0,그래서 그게 더 중요한 거 같기도 하고 
0,거리를 충분한 거리를 유지하고 있다든가 하는 게 아닌
0,어제 돌아가셨대 내일 발인이라고 하니까 
0,자기가 예상했던 거랑은 완전 다르게
0,예를 들면 카페라든지
0,고모랑 특별한 추억 같은 거 있어 말레이시아에서 
0,아 맞아 그렇긴 해 
0,아니 그래도 네가 나보다 오래 했고 네가 은행에도 있었으니까
0,서브웨이랑 이제 그 협약을 협약 이제 계약을 해서
0,온라인 상에서 함께 공유를 하다 보니까
0,나도 운전 안 싫어 하지만 언젠가는 운전 할 수밖에 없고
0,왜냐하면 찬물은
0,화면도 크고 화질도 좋아 가지고 내가 요즘 유용하게 많이 보고 있는데
0,너무 활발하다 특히 뭐
0,우리가 같은 곳에서 일하면은 참 좋겠다 
0,그러니까 그런 거를 좀 해 줘야 돼 너무 왜냐하면 정부에서 그런 걸 막으면은
0,별 크게 기교를 부리지 않아도 맛있다 
0,암 환자들은 보약을 먹으면
0,기다리고 있어 엄마가
0,제일 좋은 것은 건강하게 살려면 진짜 계속 꾸준히
0,그리고 막 누군지 궁금하지가 않아 갖고 가 그냥 아 그래 그랬대 
0, 이랑 나랑
0,아 지금 아마존에다가 리스팅
0,색다른 음식을 먹어 보는 것도 일종의 경험이고 추억이 되는 건데
0,그런 게 전혀 없이 그냥 끝난 거지 
0,그러니까 막 맞을 거 같고요 하지만
0,바뀌는 것이 좋을 거 같은데
0,너 바로 옆 건물은 아닐 걸 
0,그런 경우에 장수생이 정말 많이 된다고 해 
0,어 결혼을 해서 애를 낳아서 키우는
0,기후 변화로 인해서 여름이 길어지고 막 더워지고
0,어 그 부모가 대처하는 방식도 너무 봤고 그 아이만의
0,무의식이 아니라 안 맞기 위한
0,제사 많은 집에 시집가는 거는 진짜 좀
0,음 그렇게 하면은
0,뭐 차도 자율 주행이라고 나오고 있어 버리니까
0,딱히 생각나는 영화는 없고 그냥 마블 영화를 정주행 한다든지
0,그 로스쿨을 들어가려면 리트 시험을 쳐야 되거든요 
0,나는 결혼식에 대한 로망이 되게 많았잖아 
0,확실히 취미 생활도 열심히 하는구나 
0,초등학교 때
0,좀 잘 지내 보자 그 돈으로 유일하게
0,웃긴 장면들이 되게 많이 담겨 있더라고
0,또 이런 그 사용하는 사람들도
0,굉장히 많은 지원을 하고 있고
0,어 대 대는 인제 일하느라고
0,잘 먹지 저는 홍어도 먹고 다 먹습니다 
0,나쁜 걸 얘기를 하지 말고
0,그 샤넬 매장
0,근데 꼭 새로운 냥냥이는 새끼인 거 같아 
