Label,Sentence
0,내가 했다고 거짓말을 해도 다 알아서
0,굳이 회사를 세운다 해도 그 회사의 특정한 특징보다는
0,정형화된 게 아니고 자유롭게 이제 할 수 있는 그런 게 있더라고 
0,나오는 거에요 그게 남녀 간에는 
0,사람들에게 구매를 유도하는 그런 식인데
0,강압적으로 따르게 하면 그런 일은 사실 발생하지 않을 거고
0,그래서 뭐
0,어 근데 내가
0,과몰입을 해서
0,터무니없이 비싸게 하니까
0,나 일단 버스에서 와이파이 된다는 거 보고 깜 더 깜짝 놀랐어 
0,단순히 그거 때문에 
0,그런데 이는 왜
0,지하철이 좋다는 거지 
0,그래도 년
0,내가 그
0,핸드폰도 삼성이나
0,의 친구가 있어 
0,막 겹치지도 않고
0,먹는 대로 다 들어가고
0,해외여행만 한 일곱 번씩 다녔잖아 
0,어떻게 보면은 생활하는데 있어서
0,엄청 작게 하고 싶고
0,별로 찬성과 반대 입장
0,그거를 딱 봤는데 얼굴을 봤는데 파이랑 되게 비슷하게 생겼더라고 그래서 아 파이에 엄마가 또 새로운 새끼를 낳았나 보다 이렇게 얘기를 하는데 그게 너무 귀여웠어
0,아 그거 한 거야 
0,모두가 동의하는 사실이지만
0,또 자주 들기도 하는데 오히려
0,근데 여름에 탈 때 보다 훨씬 체력적으로 소모도 되게 많이 되고
0,뭐 일할 때도 조금
0,아 생일 때
0,제가 할 수 없으니
0,좀 많이 답답하기 때문에
0,내가 그래도 가기 보내 주기 싫어하는데도 걔가
0,그 강아지와
0,지금 아마 올라서 원인가 하는데
0,아 아까 오면서
0,그래서 내가 저기 뭐야 홈쇼핑에
0,그리면 또 피해자도 많잖아 
0,그렇게 되는 것 같아 
0,또 계속해서 그 운동을 즐기면서 할 수 있을 거
0,어떤 스타일 살 건지
0,계속 교도소 얘기만 하니까 좀 그런데 이제
0,연핑크색 했는데 너무 예쁘더라고 나도 한 번 그 마스크 사 보려고 
0,게 있는 거를 알았는데
0,그런 좋은 것도 있는 것 같아 
0,왜 고속도로가 있는데
0,가까워 가지고 거진 민물로 가는데
0,자기 친구를 막 만들어 놓은 거지 그냥 군대를 만드는 거지 사람들이 
0,그래도 엄마 할 일은 해야 될 것 같아서
0,자기의 고통을 덜고 싶어서만
0,오히려 진짜 그 진짜 폭염 때문에
0,어려운 부분들도 많이 있지 않을까 라는 생각을 했어 
0,싱 원은 리뷰만 봤는데 싱 원의 이제 대표곡들은 한 번씩 들어 봤지 
0,저 목요일 날
0,나 지금 기가에 만 천 원 
0,근데 조금 더
0,다 봤어 
0,근데 배송비를 생각했을 땐
