Label,Sentence
0,그러면 그런 거에 대해서 난 좀
0,이미 모든 게 다 아기들 중심으로 돌아가고 있기 때문에
0,그 다음 날에 소 불고기 이런 식으로 계속 먹었거든요
0,롯데는 물건이 많잖아 
0,근데 그 바람 맞으면서 달린 게 너무 좋았었어 
0,맛집이 생각보다 많이 없는 거 같아 
0,이거 분양 받아 이거 괜찮아 했는데
0,그 일본이란 나라가 어떤 나라인지도 궁금해요 
0,그래서 그거는 원래 내가 안 먹던 콜라겐인데 그냥 엄마가 밥에
0,병원도 다니고 약도 먹고 하니까 쪼금씩
0,아 너는 음악을 듣는 거 뿐만 아니야 부르는 것도 좋아하나 보네 
0,그냥 엄마도 굳이 김장을 따로 할려고 한 적이 없었고 할 필요도 없었고
0,아이들의 이제 정신적 발달에
0,아 외국 북유럽에서는 아 지금 하고 있는 데가 있대요 
0,재테크 개념으로 막 생각하진 않는 게
0,댓글에 누가 올렸는데
0,인터넷에서 원하는 옷을 골라 놓고 그 브랜드에 가서
0,근데 엄청 편한데 좀 위험한 거 같아 
0,같은 경우는 대면으로 하고
0,약간 굳은살이
0,엠비티아이가 유행이 됐고
0,비가 쪼금 오더라고요 그런데 저는 양산 있어서
0,그 부분을 우리는 말하고 싶었던 거고 
0,뭐 티브이나 유튜브 좀 자주 보는 것 같아요 
0,정말 내가 하고 싶은 일을 해 하는 게 가장
0,밤에 아이가 성장해야 할 시간에도
0,그 친구와 뭔가 함께 미래를 바라본다거나
0,아니 같이 가는 사람 있냐고 
0,요구고 희망사항이고 그런 면에서 보면
0,고 겨울 때
0,아 그랬을까 
0,영양제 사고
0,이미 결혼한 애들이 나중에 그거를 지원해 주려고 하면 부담될 거 같아 
0,오징어 다 좋아하는구나 
0,편하다는 게 좀 공감이 되긴 해 
0,올리브영 같은 게 주변에 있어 가지고 예를 들어서 그런 데도 막
0,아 진짜 나는 상해 가면 그게 제일 많이 생각나 그 전차처럼 생긴 버스 있잖아 
0,그래서 이렇게 첨단 기술이 굉장히
0,나 그때 스케이트장 가자고 했던 것도 그때쯤이었다
0,새로운 것을 만들어 내는 능력들이
0,잘 쉬운 아르바이트만 골라서 하지 
0,처음 뭐 집도를 한다든지 이런 의사의 경우에는
0,이것이 안 그래도 간호사라는 직업은 이직률이 매우 높기 때문에
0,비공개 행사 같은 거나 정부 행사나
0,최소한 도시 두세 개는 가고 싶어 하거든
0,병원비도 비싸 굉장히 비싸 
0,근데 요즘엔 헬멧을 안 쓰면 벌금을 내게 돼 있어 가지고
0,그럼 그거 보고 거기 들어가서 어 이거 이쁘네
0,어 나의 바람이예요 혼자의 바람
0,가면 너무 재밌고
0,비아르티 같은 경우에 지금 노선을 살펴보면
0,그래서 그 사람하고
0,지나고 나서
0,전공을 원래는 뭐로 하고 싶었어 전공이 
0,만약에 우리는 안 하고 싶어도
0,인제 덕화는
0,근데 요즘은 또 하드웨어
0,그 실내 클라이밍이 요즘에 뜨고 있는데 
0,몇 년 전에는 인간관계 때문에 힘들어 한 적도 있긴 한데
0,어떤 방식으로 배상할 수 있을 것 같아 
0,그거는 쪼금 고민해 봤으면 좋겠고
0,나는 워킹홀리데이에 대해서 잘 모르거든 
0,어쩔 수 없이 그런 걸 하나씩 사주게 되더라고요 아이가 원할 때
0,알겠어 그러면 이제 아빠랑
0,응 그거는 항상 질리지 않고 년을 먹는다 해도
0,아 아파트가 암막 처리되는 그 지나가면서
0,너의 좀 의견을 묻고 싶어 
0,장기적으로 보면은
0,토마토 파스타 먹을까 그냥 
0,응 나도
0,이게 원자력 발전소가
0,일단 어떻게 해서든
0,아 근데 자동 리드 줄이 애들이 당기는
0,많이 얘기하는 거 같아 
0,말 못 들었어 
0,그래서 뭐 엘지나 삼성 같은 데 보면 공대 친구들은 많이 가는데
0,어 공중 시설 그거 공중 체육 시설 그런 거를
0,그 페이크 다큐가 다섯 편 열 편
0,이 또 원자력
0,어 그러니까 약간 가사 자체도 뭔가
0,원숭이 시기가 오면은 좀 많이 버려지고 막 이런다던데
0,텀이 너무 길다 보니까 우리 집 앞에는
0,지금 바로 생각나는 거는
0,약간 이미지가 되게 재미없는 팀 이런 건데
0,아 내가 갖고 있었던 자정 자전거가 따로 있었기 때문에 그런지 몰라도
0,만약에 고양이가 털 빠지고 그런 거는
0,동생 막내도 시간이 많이 있는데
0,단백질이 항상 부족하니까
0,그 이동할 때 음악을 자주 듣는 편이지 
0,생각보다 이랑
0,부산행도 있었고
0,안된다고 부적격 나서 천만 원 그냥 날렸다던데 
0,앉을 자리를 한번 이렇게 스캔한다 해야 되나 
0,그게 필요한 거 같긴 하다 그 사람이
0,그래 그래서 이제 좀 변형시키거나
0,그게 또 존경이 될 수도 있고 그게 또
0,뭐 겨울 아우터에서 좀 선호하는 옷 스타일이 있느 있으세요 
0,그대로 구현을 못 해 가지고
0,내년이 대선인데 
0,이것이 전 국민이 쓰는 그런 전력들이 나오니까
0,이 친구는 사실 뭐 제사라는 게 다 여자 손으로 이루어지는 거잖아요 생전 얼굴 한 번 본 적도 없는
0,그니까 은 정신이 건강한데 나랑 언니는
0,디자인 쪽에서도 딱
0,어 분당선 생기니까 내가 분당 갈 일이 많으니까 어 서현쪽
0,우리 동네에서 영도는 되게 멀거든 
0,근데 서로 성격은 안 맞지만
0,아 나도 그분은 좋아요
0,제대로 찍히는 거 보고 싶긴 해 
0,어른이 먼저 얘기하시면
0,머리가 굉장히 아프더라고 
0,그러면 체내에서 수분도 많이 요구 하고
0,카드 할인 뭐 이런 거 해가지고
0,그럼 한 번 타요 
0,그 입장이 되어서 덜 생각해 보는 것이 아닐까 
0,해야 되는구나 모양을 선택해야 되는 걸 알았는데도
0,그리고 나는
0,너는 어떻게 생각해 
0,어 완전 불안했어 
0,그래서 코딩에 대해서
0,아니면 수술실에서 수술 사고가 일어났을 때
0,그게 좀 신기해 갑자기 그렇게 없어졌거든 
0,오존층 파괴된대 
0,다른 언니한 언니는 저한테
0,웬만하면은 인제 모임 자제하고
0,웃기다라고 생각해요 웃기고 슬프다는데
0,되게 좋은 교육을 받기 위해서는 되게 멀리 가서
0,어 한번 불러 줬으면 좋겠어 
0,넥서스에서 갤럭시로 왜 바꾼 거야 
0,내가 만약 그거에 입장이든
0,그러니까 이 너는
0,어떤 잘못된 정보나 가짜 뉴스
0,이게 생겨서 난 너무 행복하거든 
0,하도 걷고
0,다치거나 막 이런 것도 알아야 되고
0,이 규 어 법 안에 들어 있으면
0,그냥 고 친구들에게
0,보통 기가도 많이 쓰고
0,어떻게 안 싸우고 사람이 살 수는 없잖아 
0,근데 또 막상 오늘 만난
0,이런 주변 사람들이랑 같이 인제 즐기는 열광 등이
0,노가리만 까는 그
0,어 그 레터링 목걸이
0,그 그 그 마저도 아버지나 어머니한테 많이 의존하는
0,가세가 무너질 거고 분명히
0,어제 우리 말했던 것처럼 트릭 아이 하고
0,나보다 위에 있는 어 위에 엇
0,그래도 엄마는 언론에 책임을 다 하려면은
0,어 끝까지 잘 시청했고
0,공부가 끝나면 자꾸 먹을 거 찾는 거야 쉬려고 
0,맞아 요즘 아이들 노래 아이돌 노래 중에
0,그래도 컴퓨터 안에서 엄청나게
0,어 나
0,좀 그럴 거 같고
0,사람의 역할을 해줄 수 있다는 게 된다면
0,맨날 가면서 싸우고
0,별개긴 하지만
0,내가 불치병이라면
0,창출이 될 것이고
0,식자재 마트는 거기는 정말
0,그러 그랬
0,어 저는 친구를 사귈 때
0,그래 가지고
0,나 같은 경우 나 같은 경우가 내가 이렇게 막
0,그 그 같은 계열이지 뭐 
0,내가 봤을 때는 인터넷에서는
0,근데 이게 기피 시설 종류에 따라 다른데
0,그러다 보니까는
0,그만두고 싶어도 그만 두질 못하는 사람들이
0,오늘 내가 마라탕을 가서 먹을 건데
0,친구를 못 만난다는 부분에 있어서는 뭐 사교성이나
0,동부경찰서로 이주됐다고
0,그때서야 엄마가 이제
0,너무 액면가가 많은 거 아니야 
0,발전이 많이 되면서 어 어느 정도 처리가 잘 되고 있잖아 
0,해서 내가 뭐 스마트폰 또 들어가서 듣고 뭐 이래야 되는데 이것은 그냥 딱 키고 음성으로만 딱 하면은 너무 딱 나와
0,그렇게 말씀을 하시는 거야 그래서 아 
0,약간 규모는 조금 작은데
0,고민이 고민이라기보단 좀 주저하게 되긴 하지 
0,근데 적성에 잘 맞나 보다 동생은
0,그 내 아는 그 보살님 있잖아요 
