Label,Sentence
0,같이 따릉이 같은 거 타잖아 
0,크게 위로를 한 번 해 준 적이 있었어 
0,요즘 에스엔에스에 가짜 뉴스 같은 거 많아졌잖아 
0,그 사진발을 너무 잘 받고
0,친구들 뭐 키우거나 이런 푸들 본 적 있나 모르겠는데
0,너무 싫거든요 
0,왜 짐이 없을 때
0,음 필요하다고 생각돼 
0,맨날 추리닝만 입고 다녀 
0,그러면은 형은 운동 말고 뭐 별도의 식단 조절 같은 거는 안 하는 거야 
0,학교 다닐 때 선생님들이 이제
0,몇 년 전에는 인간관계 때문에 힘들어 한 적도 있긴 한데
0,이말년이 나왔던데 그 이유가
0,자기한테 이익이 안 되면 안 되는 거 안 하는 거야 결혼을
0,어 우리
0,연을 끊으려 했었는데 그래도
0,음 여보 알레르기를 생각해서
0,건강이 첫 번째인가
0,사실 인명사고가 직업적으로 끊이지 않고 있고
0,뭐 눈치라고 볼 건 없지만 정부시책이 그러지만
0,자연스럽게 주변에 있는 뭐
0,나도 나이가 있다 보니까 이제
0,그건 정말 좋았어 
0,사실 지난 작년에도 엠티 있었는데 내가 갈까 말까 고민하다 안 갔거든 그 선배 있으면 짜증나가지고 
0,근데 갯차차는 좀 설레 가지고 컷으로 많이 봐
0,수량에 관계없이 모이는 대로 기부할 예정이야 
0,그냥 아내분이
0,돈이 많이
0,정보를 제한해야 된다고 생각을 해
0,내가 년 넘게 오반이라는
0,엄마도 버스 탈 때 마다 느끼는 건데
0,잘 만나야 된다 부산 원장님은 약간 조금
0,인제 그
0,예를 들면은
0,뭐 수다 떨 수 있고 고민 될 수도 있고 고민 이야기 할 수도 있는데 딱 거기까지인 거 같아 
0,아 시티팝 
0,삼촌이랑 다 해치우고 우리는 그냥 가서 밥
0,앞으로 이 사람들이 얼마나
0,저희 영어 교재에도 그 내용이
0,입지적 조건이라고 생각하는 거야 
0,친구들이 너한테 말 걸듯이 그거를 이용해서 너도 그 친구한테 그런 식으로 대화를 하면 되는 거지 
0,약간 친구가
0,아무것도 아니게 되는 거니까
0,근데 몽골 같은 경우를 보면
0,아 그래
