Label,Sentence
0,내가 원짜리 먹어 가지고 내가
0,결국엔 내려올 거야 
0,어 나도 그런 생각이 들어
0,오 이 밴드가 좋은데 
0,충분히 스포츠를 하면서도 큰 전광판에
0,사람들이 뭐
0,생일 선물로
0,좀 깜짝 놀랄 때가 있어 
0,어느 정도 그것이
0,평소에는 시시 티브이를
0,약간 그래 근데 누가 요새 바이오를 자꾸 나한테 권하더라고
0,종류별로 다 먹어 봤었는데 
0,사람들이 하게 되는 일은
0,글쎄 근데 또 우리
0,뭐 비슷하지 않을까 그런 부분은
0,나얼 노래인 줄로만 알고 있었어 
0,그게 정말 내 개인적으로
0,오래 있다 보니 경제적인 부담이 된다고 생각해서
0,따로 있는 거구나 
0,어르신들한테 맡기고
0,나도 약간 비파 같은 물고기 키워 보고 싶다 구피도 한 번
0,그 아이가 편지가 오는 걸 보고 제가 읽은 적이 있고 나서
0,이 대중교통의
0,그래서 내가 좀 가장 좋아하는 건
0,투자하면 돼 거기다가 
0,그러니까 시술 이런 걸 더 많이 하시더라고 
0,그럼 아들이 좋아 딸이 좋아 
0,나는 그 점까지 생각해서
0,응 다른 데는
0,남겨진 가족들이 그 막대한 병원비를 부담 하느라
0,아 오감자는 감자가 아니야 아 아 어 
0,그 언니가 준 단화잖아 
0,그래 가지고
0,지금 거의 끝나갈 때 다 돼 가지고 탑
0,그런 게 되게 논란이잖아 
0,애가 그냥 간단하게 테스트를 몇 개 한 후에
0,환호를 좀 많이 받게 되는 경향이 있는 거 같아 
0,엄마 나이가 너무 많아서 바텐더 자격이 안 된다고 하니깐
0,그 기준이
0,이시영 선수랑 차춘환 선수 둘 다 잘하더라
0,나는 이것이 본가가 저기 밑에 있으니까
0,난 또 그만큼 네가
0,그게 이렇게 자유롭게 됐다면
0,이때까지 투 지 폰 핸드폰을 하고
0,떨어져 계시는데
0,자기가 딱 감당할 수 있을 만큼 범죄를 저지를 수 있잖아 
0,어 묵인하고 넘어가는 것도 좋은 방법은 아닐 거 같고
0,제주도 갔을 때 거기에서 이동하는
0,얘기 듣기만 해도 약간 나는 등골이 서늘해지는데 
0,나 다시는 안 할란다 그래도 내가 좋으면 하게 되더라고 
0,나 같은 경우는 특히 이제 집에서
0,응 그거는 항상 질리지 않고 년을 먹는다 해도
0,보통 뭐 대보단 오히려 대가
0,그렇게 하니까 차장하고 부장하고 나서면은 그런 사례가
0,하는 경우도 있는 걸 보아하면 정말
0,그래 가지고 우리가
0,암튼 집을 갖고 있는 사람이나 안 갖고 있는
0,나는 이 과 톱 아니면은
0,음 그런 거 왜 생각이 들어요 예 
0,에이 아니야 
0,너 주려고 했어 내가
0,그건 나도 되게 재밌게 본 거 같아 
0,아빠가 에스지 워너비를 고모부가 
0,어디 차고지 
0,그런 옷
0,그대로 도망갔다고 생각을 해 
0,약간 인터넷을 사용을 못 한다거나 하는 사람들이
0,내가 아까도 말했지만 되게 뭔가
0,그런 유명한 사람들을 요즘에는
0,여러 여러 차들과 이렇게 차들과 부딪히면은 음
0,너는 안 마시잖아 아예
0,솔직히 신사업을 해서 잘돼 갖고
0,싸봐 그건 내가 정말 추천해 주고 싶어 
0,반드시 처벌을
0,한쪽을 전문으로 하는 회사를 찾는 게
0,좀 음악에 원래 관심이 별로 없었다가
0,이제 중학교 때 운동을 접하게 되면서
0,그래서 그냥
0,훨씬 안정싱이 높고 퀄리티도 좋아질 거 같은데 
0,종로였나 종로에
0,근데 로봇을
0,일도 잘 맞았었고
0,이것저것 다 하고 싶은 거지 
0,야 나는 첫 화 할 때부터 봤으니까 그렇지 
0,소화가 잘 된대 
0,썩 좋은 경험은 아니었지 않았나 
0,그래서 그 역이랑 되게 가까운 데
0,과연 통일이 되는 것일까
0,그런 부분은 좀 안 좋기는 한데
0,아 그러니까 밀리 밑에 인 거를 여러 개를 한 가져가도 상관이 없는데 
0,보 시급을 어느
0,소파 같은 거 같이 다 돼 가지고 천정에 자동
0,하는 것처럼
0,나쁜 마음먹은 사람들이 그게 아주 작기 때문에 음 
0,일할 때 그냥 들리는 걸로 들어 듣고 있어 
0,아 나는 근데 그 대출 기한이 끝나면은 그 집을
0,음 상견례는
0,뭐야 훈련소 해 가지고 실무도 안 갔을 때라
0,이런 식으로 계속 내 지능이 점점
0,교수님이 또 스터디를 연다고 했는데 
0,지금 하나도 없어 
0,갑자기 이렇게 바뀌니까 좀 다들 힘들어하는 거 같긴 해
0,연주하는 거 들어 보니까 되게 괜찮더라고
0,다이어트 해야지 내 건강도 좋아지고
0,아 그래 
0,발 때문에 따로 하는 건 없고 그냥 산책 정도 하고 있어 
0,나도 그래 나도 그건 뭐 내가 잘 되길 바라는 건 그렇지만
0,그래서 또 그거 가지고 놀렸지 
0,너무 액면가가 많은 거 아니야 
0,근데 정학은
0,엄마 늦으면 안 되니까
0,근데 그거 언니 저기
