Label,Sentence
0,딱 봐도 부자들 쓰라고 만든 그런 거 있잖아 
0,걔는 버스 파고 난 완전 강경 지하철 파였기 때문에
0,근데 그게 너무 먹고 싶어서
0,차를 안 사는 게 나을 것 같다고 그러는 거야 
0,스마트폰으로 어떤 재밌는 걸 찾을 수 있다라는 걸
0,정말 얘기했던 것처럼 젊은이들만의 문제는 아니고 앞으로 우리가
0,남아 있는 친구들은 나랑
0,스케이트를 많이 타는 편이야 
0,나는 그때 내가 비서에 관심이 없는데도 불구하고
0,나는 무드 등 놓고 싶고 전신거울 놓고 싶고
0,끝이 없이 사실 관계가
0,시켰어야 되나 싶기도 해 
0,취 그 직장 생활이라는 게
0,보면은 이제 영양 교사도 있고
0,꿈 꿔 볼 수 있지 않을까 
0,아니 저번에 잠깐 둘러 봤는데 벌써
0,일정 기간 동안만 레포츠 클럽에 가입을 해서 이것저것 인제 체험을 해 보는 그런 거를 했었거든요 
0,만약 케이스 바이 케이스처럼
0,훨씬 더 짧은 시간이 걸리는 경우도 많으니까
0,또 나이가 있으니까 거기에 비해서 또 효과도 별로 없는 거 같기도 하고
0,도 재밌고 가사도 되게 재밌긴 한 거 같은데
0,었 혹시 나이가 더 들어서
0,그러니까 예전에는 막연하게 기다려서 어떨 땐
0,불꽃축제 때 이제 호선
0,약간 대용량 고기 이런 것들 무조건 사고
0,굳이 챙겨 보거나 막 따로 다 본 건 아닌데
0,공무원이고 일단
0,그런 노래들이
0,선생님들도 정말 힘들잖아 
0,졸업이라고 조카들 챙겨 줬으니까 
0,아까도 말했지만
0,의도적으로 조금 피한 측면도 있지
0,나는 무조건 팥이지 
0,그 청바지를 사는 게 나을까 
0,음 오은영 박사님하고
0,들긴 해요 어
0,실제로도 이제 년부터 그 정부가
0,그거 이따가 알려 줄게 
0,긴 것들은
0,향토적인 음식 아니면 향신료 음 그 지방에서
0,그래가지고 나는 있잖아 그거 도대체 스토리가 이어지는 건지 뭔지도 모르겠어 
0,아 왜 나도 운동하면서 노래 듣고 싶은데
0,너는 술은 안 먹어 
0,드램 드라마가 흥행하기도 해서
0,또 지상으로 가는 길이 있잖아 
0,아님 살 계획이야 
0,너희는 어때 
0,그런 언론사도 나오게 됐었죠 
0,과연 해외여행
0,우리 도 맨날 그래
0,난 목욕탕 앞에 이미 와 있어 
0,그런 걸 보고서 어 우리나라 진짜 이번에
0,와인에서 어울리는 것들을 사람들이 하몽이나
0,맛 맛있는 게 많다 아니면 경관이 좋다 아니면 교통이 좋다 
0,얼마나 불편한다고 느꼈으면
0,이게 바뀌면서 지진이 이 우리나라도
0,가족의 사인은 필요없고 전혀 
0,말로 하는 거를 다
0,안 들어왔으면으면 좋겠다고
0,그 학교 안 가니깐 인터넷 그러니까 선생님이랑 그
0,아예 그 숍 자체 그 숍인숍 이렇게 해서 그 숍 부분은 내가 인수하기를 원했는데
0,어 아무래도 스쿼트를 하는 게
0,그 장난감처럼 생긴
0,진짜 걔네도 퇴직률이 진짜 높대
0,우리도 제사라는 걸
0,그렇지만 비대면 생활을 하면서도
0,내가 볼 땐 너 폴킴 좋아하는 이유가 노래가 좋아서가 아니라
0,그거에 집중을 하다 보니까
0,전산 업체도 들어와서 일을 한다고 하더라고 
0,말로 하는 거는 시시 티브이에 녹
0,아 대학교 때 제주도 갈 때 탄 게 처음이었다 
0,엄마가 쪼금 운동을 너무
0,맞지 맞지 
0,그래도 가끔 왜냐하면 가짜 뉴스에 의해서 피해를 보는 사람들이 있기 때문에
0,그런 생각도 드네 
0,이건 그 본인 의도와 상관없이
0,블랙 데이라고 그렇게 뭐 저렴하거나 그런 거 잘 모르겠더라고 
0,그래서 뭐 악당 국가 그렇게 불린다고 하는데
0,파타이가 태국 음식이잖아 맞지 그거 먹어 봤어 가서 
0,거의 지하철로 약속 시간을 잡는 편이고
0,그게 갑자기 생각난다 
0,그리고 요양 병원에 있으면은
0,걔가 원래 표정이 좀 없어
0,근데 이제 경제적인 부분이나 부동산이나 뭐 이런 것들이 정책
0,이 아저씨가
0,이제 내가 출퇴근만 했으니까 아침 하고 저녁 밖에 안 탔잖아 버스를 
0,나도 진짜 빨리 마스크 벗었으면 좋겠다 
0,내가 언니한테도 부탁을 했잖아
0,월 화 수 목은 아예 안 된다 그랬어 베라 베라에도
0,빨리 팔아야 된다 할 때 팔아야 되니까
0,해소하고 계세요 
0,듣고 이렇게 오케이 오케이 하기에는
0,아무래도 버스는
0,그 태양광
0,다음날 밥까지 같이 먹고
0,좀 얘기하는 게 더 주가 되는 줄 알고 재밌을 것 같아서 틀었는데
0,끌어안고 있으니깐
0,맞아 학교 골목 좁고
0,왜냐하면 내가 봤을 때 신입 사원들로 따지면 중소기업은 알려 주는 게 없다고 하더라고 
0,어 그런 문제들도 있 없지 않아 있고
0,저는 제주도
0,나도 그렇게 지킬 수 있으면 좋겠지만
0,그것이 내 기준이야 
0,해 갖고 뭔가 좀
0,그리고 너무 거기에 노출되니까
0,그런 쪽으로는 잘 안 건드리니까
0, 원 이상을 찍다 보니까 
0,같이 이제 저녁쯤에 가서
0,좀 생 준비할 게 많아지는
0,사교성이 좋지 못해서 애들이랑 잘 못 다녀서
0,아마 맞을 거예요 
0,맞아 버스 있고
0,그래서 나는 개인적으로 진짜
0,천천히 날아갈 것 같은 그런 느낌이라
0,이제 내가 내년에 취직할 때 많은 도움을 줄 수 있을 거 같아 
0,논현동이었나 아니면
0,진짜 거의 하루 종일
0,완벽하다고 생각해 
0,결말 포함된 걸로
0,안 좋은 영향을 받고 이럴 수도 있지만
0,어 맞아 맞아 맞아 
0,이사한 적 없어 
0,그러면 호선 타고 와서
0,그리고 재미 없어 가지고 그만 뒀잖아 
0,우리의 이런
0,이 정도면 그냥 그 이수만의 취미 생활에 모든 사람들이 투입된 거 아니야 
0,라는 생각이
0,그래 가지고 이제 나눠 먹고 이렇게 했거든
0,셀 수 없이 많이 다녔는데 그때마다 나는 옆에 지나가는 파일럿들이나 이런 승무원들 보면 그 때마다 되게 존경했었고
0,또 이렇게 비워놔서 또
0,텐트에서 자는 게
0,나중에 미용 자격증도 다 따고
0,혹시 친구들 중에 여자 친구 여자인 친구들이 많아 
0,우리 집 앞에 산업단지가 있잖아 
0,가끔 가다가 우리 우리 집에서 남친 집으로 남친 집에서 우리 집으로 그냥 번갈아 가면서 이상한 생활을 하고 있거든 
0,그러니까 내가 하고 싶은 건 공기업 가서 일을 하고 싶은 건데
0,우리는 취업이
0,음 나는 아이스크림이 갑자기
0,그 열심히 살면서 내가 후회 없는 삶을 살고
0,그럴 필요까지 있나 이 생각
0,그래서 상관없어 
0,횡성이 그리고 한우가 유명해 가지고
0,재미 삼아지 재미
0,이제 미국의 사례를 예를 들면
0,입혀봐야 돼 도 요번에 두 번 환불 해 갖고 샀잖아 결국은 되게 맘에 들어해 아유
0,안 먹지 그런 건 너랑 안 먹지 
0,뉴스라고 하지만은 어느 정도
0,근데 나는 스마트폰이 있어서
0,그것도 쪼금씩 알아보면서
0,그래서 오빠는 그거를 이제 처음 먹어
0,안락사를 그냥 하라고 하지 않을까 
0,티만의 또 그런 게 있는 거 같아 
0,거기 가서 나중에 알아봐야지 
0,뭉치 데려가기 전에는 작은아빠 맨날 뭐라 했는데
0,그리고 그 우리 집에 양파즙 있잖아
0,대외 활동이 아니지 않을까라는 생각이 들어 
0,제주도의 버스가 진짜 취약했거든 
0,타격은 타격이고
0,그 사람이
0,근데 요즘에
0,좀 정신적으로 이상한 사람 본 거 같은데 
0,일단은 먼저
0,그리고 보통 케이스리나 이런 거 빌리려고 하면
0,이걸 다시
0,그래서 나중에 좀 기회가 되면 한 번 가 보고 싶어 
0,밝은 색은 안 사지
0,이 코로나 팬데믹 끝나고 나더라도
0,여러 버스를 오랫동안 기다려서 타다 보니까
0,어 아침마당도 나왔어 
0,그래서 아마 그쪽에서
0,종종 일 하다가 사고 많이 난다고 하잖아 
0,막 응원도 하고 막 그러니까는
0,근데 주인공을 한 영화에서
0,근데 굳이 이런 걸 해서
0,내려가다 보면 되게 눈에 띄는 매장들이 보이고
0,이렇게 지어 가지고
0,잘하는 거를
0,얼마 썼어 
0,애들이 모여서 차량을 만드는 게 우리 동아리가 하는 일인데
0,다치기도 하더라고 이 친구도
0,아니 나 무조건 겨울방학 때 딸 건데 
0,이런 식으로 해서 감형을 받은 거 같아 
0,숙소를 못 찾았다고
0,아주 가까운 있잖아 이렇게
0,플랜 비를 좀 준비해 볼까 해
0,뭐 전화도 하고 뭐 이것저것 뭐 많이 하잖아 
0,근데 진짜 너희랑 놀면서 그냥
0,그래 가지고
0,무슨 얘기냐면
0,엄마는 요즘 입시 정보가 하루하루 또 계속 바뀌니까
0,거 거기가 진짜 이뻤어 완전 파란색으로
0,어 근데
0,우리 공항까지 오는 상품들이
0,그렇지 나도 어레 어제 또 오랜만에
0,이무진 노래가 좀 많이 듣는 거 같은데
0,그때 분양도 다 했었고 한 마리는 이제 도망갔었고
0,언니가 예술한다 했을 때는 왜 안 된다고 그렇게
0,그 김희애 남편이었는데 
0,그러면 재건축에 대해서
0,내가 데리고 와서 어떻게 할지도 모르고
0,이제 갈수록 뭔가
0,특히나 학교 같은 경우에 뭐
0,안전하게 쭈꾸미 잡으러 가는 것도 괜찮을 것 같아 
0,뭐 체르노빌이나 후쿠시마 그런 사건들을 우리가
0,지금 뭐 청년 주택이며 뭐며 이런 게 너무 많잖아 
0,다른 동물하고는
0,아니 그렇다기보다는
0,그렇지 철들지 
