Label,Sentence
0,고사리는 맛있지 
0,이게 그냥 가사 가사가 저한테 전달해 주는
0,넌 어느 쪽 학과나 회사에 취업을 하고 싶어 
0,다니는 헬스장의 선생님들에 대해서 좀 찾아 보는 게 좋을 거 같아 왜냐하면은
0,구매를 하고 나면 이거를 내가 쓰는지 안 쓰는지 이걸 후회를 하기도 하고 만족을 하기도 하는데
0,중국산 단무지도 들어가고
0,뭐 최첨단 학교 엄청 좋은 학교를 세우겠다 물론 가까운 데 세우진 않겠지만
0,유튜브에서만 찾아 들을 수 있는 거야 아니면은
0,그게 또
0,근데 거기 사업하는 사람들을 걱정한다고
0,가족 여행끼리
0,그리고 사람 말 경청 잘하니까 정신과 간호사도 괜찮을 것 같고
0,환경이나 그런 게 어떤데 
0,근데 경기도 하고 원래 수 저기 부산 쪽 하고는
0,어떨 때 슬퍼하고 어떨 때 기뻐하고
0,막 뭐
0,체계 자체가 근데 그것이 아니고 오로지 그 사람한테만 내가 다 맞춰야 되니까
0,또 내가 처음에 직장을 다녔었고 그러니까 어머님이 많이
0,보통 다 전쟁으로 인해서 그게 터졌던
0,그 사람들이 일부러 사람들
0,그래서 걔가 데리고 인제 온대 
0,형제라고 하면
0,그 삼뱃 이상 주지 않으면 절대 안 할 거야 
0,그래 나는 그것도 너의 삶이기 때문에 내가 어떻게 뭐라 할 순 없지만
0, 시간이면은 뭐
0,첫 번째 뭐 근거로 이제
0,트레이너가 나한테 왜 맨날 런닝머신만 하고 가냐고
0,지금 뭐 회사를 뭐
0,그 언니네 집 주변에는 이런 기피 시설이 좀 있나요 
0,차 끌고 싶다라는 생각이 들더라 
0,요즘 제주도 많이 가던데 
0,포장비만 해서 부피 비용으로 되버리면
0,내년에 통보가 나오면은 한번 받으러 가긴
0,하 즐거움을 얻으면 가장 좋고
0,뭐 그런 거에 따라서 정해져야 된다고 생각을 해요 
0,라는 생각도 들고
0,내 나를 포함해서
0,그게 진짜 맛있긴 했어 
0,저기 경남을 내려갔어야 됐거든 
0,근데 그거를
0,네 근데 모기는 너무 많고
0,제사를 지내는데
0,좀 부정적인 생각은 사실 많지 
0,처음에는 대개 쉽데 한 처음 두 개 정도 동작은 막
0,아이 근데 우리는 너무 막
0,그 그 형 사이즈 
0,맞아 그래서 언니도
0,거의 맨날 같이 있고 걔네 집에 막 자주 가고 이러다 보니까
0,그런 장애인 분들을 위한 버스가 경기도에도
0,좀 세일하는
0,이제 뭐 연초긴한데 이런 이직을 생각했을 때
0,보통은 먹고 바로 자면 소화가 안 된다 그러는데
0,튀김 덮밥
0,뭐 유명한 유튜버들 재밌다 하는 사람들 꺼도 그닥 저는 잘 안 맞더라고요 
0,느끼는 것도 다를 것 같기는 해 진짜 영화에서나 뭐 이런 거에서만 보지 예능이나 외국 프로그램에서 보면은
0,쉽지 않네
0,이어폰으로 들으니까 벅찬 그런 마음이
0,내가 지금 한 예로
0,코인은 처음은
0,뭔가는 하나 먹어야지 안 먹을 순 없는 거 같아 
0,좀 더 집중해서 할 수 있게끔
0,그게 등급이 있다고 해야 되나 
0,어 적
0,너무 그 대중교통 오는 시 온 그 차는 한정이 돼 있는데
0,생각하자면 지금은 시시 티브이밖에 답이 없을 수밖에
0,성향을 아니까는 같이 가서
0,스테로이드를 사용하면 안 되는 대회라고 알고 있는데
0,어린이한태 이렇게 좋아하고 사랑해서 했던 표현일 수는 있는데 
0,그렇게 크게
0,같이 이렇게 다니고 그런 모습 보면 정말 좋더라 
0,티케팅 성공했는데
