Label,Sentence
0,그러니까 거기는 진짜
0,사실 그 집의 위치도 너무 좋았고
0,저 사람이 진짜 이런 걸 원하는구나하는 대답을 좀
0,기계가 고쳐 주기만 하면
0,맥 맥주를 한잔 한다든지 그냥 늘 이런 코스야 
0,그런 프로그램이라든가
0,그렇게 고통 중에 있는 사람은
0,근데 엄마가 진짜
0,친구들하고 월에 
0,어 아프면 안 되는데
0,뭔가를 좀
0,그런데 그렇게 동거를 해 버리고 나면 사실 결혼한거나 다를 바가 없잖아 
0,내가 목적지를 가지고 가는 여행도 있지만
0,고슴도치를 키우기 됐거든요 
0,한복 입고 갔었잖아 
0,여 살아가는 입장에서 남의 일 같지가 않고 많은 생각을 하게 하는 일이었던 거 같아 
0,뭐 풍력 발전이나 그런 건
0,식재료 같은 거는 집 앞에 있는 시장이 낫겠다 
0,내가 손해 안 보게끔 
0,너희 둘의 얘기를 들어 봤을 때
0,왜냐하면 얼마 전에 월패드에 있는 카메라가 해킹되는 사건이 있었는데
0,나도 예전에
0,얘 약간 어장이네 
0,아니라고 한 사람도 비디오 판독을 보고
0,사이트 업체가 사기죄로 구속이 됐잖아
0,이자가 월 만 원
0,있지만 비대면 생활이나 이런 부분들은 앞으로는
0,맞아 나도 옛날에 말도 키워 보고 싶기는 했어 
0,어 수출 하기 위한 혹은 수탈하기 위한
0,여쭤보고 싶습니다 
0,다 끝나긴 했는데 나도 재밌어서 클립으로 계속 본다 
0,얘네들이 누구를 의지하겠어 
0,가려고 했었는데
0,진짜 그래도 많이 좋아진 것 같
0,샀지 아 어 입양했지 
0,엔지니어처럼 엔지니어 부서로 옮길수도 있어요 내가 원한다고 하면
0,그 적정한 가격을 견딜 수 있는 가격을 물어봤는데 최저가
0,걔 또 되게 광고에 많이 나오더라고
0,안고 있잖아 
0,그러니까 엄마들이 그거 아니까 아예 그냥
0,음식도 고기도 다 구워 주고 하니까 되게 만족도도 좋았고 나도 내가 음식을 안 하니까 너무 편하더라고 
0,아 가격도 차이가 많이 나니까
0,근데 이제 안 가 식
0,컵밥은 한 번도 안 먹어 봤어 
0,나는 락 발라드 좋아해 
0,조금 필요할 때
0,그런 것도 챙겨 먹으면 좋을 거 같고 뭐 운동을 덤으로 하면 더 좋을 거 같고
0,그 사전 예약 그 하자마자 아이폰 신청했는데
0,맞아 나도 엠 버스 탔을 때 맨날
0,아무래도 제가 서울에서 십 년을 좀 넘게 살았다 보니까
0,그래 그래 그러면 생각이 다른 걸로 하고
0,가짜 뉴스의 기준을 생각해 보면
0,근데 그때 아까 말했던 이랑
0,모든 게 너무 잘 돼 있어 핸드폰으로
0,아무래도 최근에 뉴스를 보면 많이 알겠지만
0,관심이 많이 가는 거 같아 
0,수밖에 없는 그런
0,막 앨범 버전별로 다 사고 콘서트 가고
0,그렇지 그래서 내가 엄마한테 학원 끊어 이랬더니 엄마가 안 돼 이러는 거야 
0,가게를 갖는 게 내 꿈인데
0,중점적으로 했던
0,있다라고 저는 쪼금 생각하는 편인 거 같아요 
0,향기에 좀 기억에 오래 남는다고 해 가지고
0,대중교통 관련 애플은 뭐야 
0,근데 나 주사 맞으러 가야 한다 맞다 생각났어 지금 
0,뭐라 해야 되지 
0,내가 경영학과가 아니라
0,거기는 안 가봤지 거기 가 봐야 하지 
0,나도 정확한 의미는 모르겠는데
0,아 마늘 안 좋아하시나요 
0,이제 지금 다니고 있는 학교를 결정하게 된 거 같아 
0,근데 뭔가 동남아 쪽 원래는 나 친구들이랑
0,갖은 루머 흔히 말하면 확인되지 않은 사실들에 대해서도 진짜인 거 그거 보면 진짜 같거든
0,별이 가수 별이 나오는 거야 그래서
0,나는 케이팝도 많이 듣긴 하는데
0,그게 걱정이긴 한데 걱정만 하고 있네 
0,한 사촌 뭐
0,더 많이 보고 싶더라고 요새는 
0,어떤 때는 요새는 그 경로석도 많이 젊은 사람들도 많이 앉아 있대요
0,그냥 뭐 갈 때는 다 그냥 가는 거잖아요 
0,김치 냉장고가 크니까
0,우정도 쌓아가고 더 친해져서
0,어 년생이 있대
0,내가 너한테 신임이 너무 많아서 그런가 
0,돌아가신 분이 뭐 이렇게 귀신이 되어서 온다
0,나는 간식을 집에서 만들어 본 적은 없고
0,그래서 나는 오디오 드라마가 아예 뭔지 모르거든 
0,공부 나는
0,음 이따 들어 볼게 나는
0,그래서 친구들이 야 여행가서 뭐 했냐 근데
0,음 그런 거 같아 
0,거기서 이제
0,그거 뭐지 경전철 있었댔잖아
0,그건 그렇지 
0,카페 이런 데도 또 좋아하니까 그런 데도 또
