Label,Sentence
0,해 가지고 한 번
0,학습을 하게 된다면
0,하고 있다고 생각은 하는데
0, 원 막 엄청 싸게 팔았던 거 같은데 다 이유가 있네 
0,세계 에너지 정세에 크게 영향을 받지 않는대 
0,계속 드는 거야
0,근데 너는 뭔가
0,뭐 초등학교나 중학교 같은 데서는 아예 오징어 게임 코스튬을 못 입게 못 입고 오게 한다고 하더라고요 
0,정말 뭐 주일 뭐 길게는 뭐
0,자꾸 그런 생각이 들더라고 이제 그동안에 우리가 계속
0,와 저런 거 하고 다니는 거구나 
0,맑은 국밥
0,반찬 뭐 뭐 나왔지 기억이 안 나네
0,나 약간 고 내내 내가 다 집안일 했어 
0,축구 보다 뭔가 개인 능력이
0,의약품이나 신약 개발 이런 거는 별로 안 좋네 
0,그 뭐 어머니 이렇게 음식을 먹을 때 어머니 당뇨라서
0,전문가들이 보면 판단할 수도 있으니까
0,지하철 같은 경우 뭐 보면은 옆에 아파트가 지나가고 갔을 경우에는
0, 이 올라오는 것도 좀 힘들 테고 
0,해외시장에는 있고 난 해외시장을 했으니까 숏을 쳐 본 적은 있어 
0,마라훠궈 나 마라훠궈는 우리 대만 갈 때 먹었잖아 아이가 
0,강습비도 저렴하게 해 주고
0,그게 가장 큰 장점인 거 같아 
0,그 번지점프 아저씨가 말하는 게
0,네가 아까 일자리가 줄어들어서
0,그렇게 버려지는 동물들을 숍에다가
0,일찍 예정보다 일찍 나와도
0,나는 자연스럽게
0,통돌이랑 건조기랑 이제 쓰고 있는데
0,에이아이가 하면
0,외화 사 가지고
0,저는 인제 친 친정 식구들 못 만나니까 
0,부르는 거 있어 
0,이제 예전처럼 뭐 가족들끼리 다 모여 가지고
0,안 갔냐고
0,아 참 이 난관을 어떻게 참 이겨낼 낼 지
0,그리고 사실 선진국들을 많이 보면은
0,좀 싫어 지금 좀 싫어하는 부분이 있는데도 강제성을 띄고 하기는 해 
0,결과는 꼭 의사만이 잘못했다고 생각은 안 해 나는
0,다른 데 한 시간 되는 데가 있어 
